Annee,DateRap,JA,Comb,iLat,iLon,INT,Domaine,Rgn_ecolo,Dates,Month,Numero
1998,29/04/1998 18:45,1,D1,45.73419952,-73.63330078,83,1,1a,29/04/1998,29-Apr-98,87
1998,29/04/1998 18:45,2,D1,45.73419952,-73.63330078,400,1,1a,29/04/1998,29-Apr-98,87
1998,29/04/1998 18:45,3,D1,45.73419952,-73.63330078,506,1,1a,29/04/1998,29-Apr-98,87
1998,29/04/1998 18:45,4,D1,45.73419952,-73.63330078,200,1,1a,29/04/1998,29-Apr-98,87
1998,29/04/1998 21:04,1,M1,45.84249878,-73.5306015,195,2,2b,29/04/1998,29-Apr-98,88
1998,29/04/1998 21:04,2,M1,45.84249878,-73.5306015,1010,2,2b,29/04/1998,29-Apr-98,88
1998,29/04/1998 21:04,3,M1,45.84249878,-73.5306015,1431,2,2b,29/04/1998,29-Apr-98,88
1998,30/04/1998 11:20,1,M1,45.83810043,-73.5931015,1010,1,1a,30/04/1998,30-Apr-98,89
1998,30/04/1998 11:20,2,M1,45.83810043,-73.5931015,1431,1,1a,30/04/1998,30-Apr-98,89
1998,30/04/1998 11:20,3,M1,45.83810043,-73.5931015,614,1,1a,30/04/1998,30-Apr-98,89
1998,30/04/1998 11:17,1,D1,45.93830109,-74.01999664,485,3,3c,30/04/1998,30-Apr-98,90
1998,30/04/1998 11:17,2,D1,45.93830109,-74.01999664,816,3,3c,30/04/1998,30-Apr-98,90
1998,30/04/1998 11:17,3,D1,45.93830109,-74.01999664,220,3,3c,30/04/1998,30-Apr-98,90
1998,30/04/1998 12:00,1,D1,45.80580139,-74.28309631,485,3,3c,30/04/1998,30-Apr-98,91
1998,30/04/1998 12:00,2,D1,45.80580139,-74.28309631,816,3,3c,30/04/1998,30-Apr-98,91
1998,30/04/1998 12:00,3,D1,45.80580139,-74.28309631,220,3,3c,30/04/1998,30-Apr-98,91
1998,30/04/1998 15:00,1,M1,47.86309814,-77.35780334,669,5,5a,30/04/1998,30-Apr-98,92
1998,30/04/1998 15:21,1,DS,49.18830109,-68.32109833,,5,5g,30/04/1998,30-Apr-98,93
1998,30/04/1998 14:00,1,M1,45.91859818,-73.87809753,858,3,3c,30/04/1998,30-Apr-98,94
1998,30/04/1998 14:00,2,M1,45.91859818,-73.87809753,1287,3,3c,30/04/1998,30-Apr-98,94
1998,30/04/1998 15:45,1,C2,48.41609955,-77.47689819,3280,5,5a,30/04/1998,30-Apr-98,95
1998,30/04/1998 13:00,1,D1,46.40000153,-75.2213974,346,3,3b,30/04/1998,30-Apr-98,96
1998,30/04/1998 13:00,2,D1,46.40000153,-75.2213974,495,3,3b,30/04/1998,30-Apr-98,96
1998,30/04/1998 13:00,3,D1,46.40000153,-75.2213974,333,3,3b,30/04/1998,30-Apr-98,96
1998,30/04/1998 15:55,1,C2,48.66859818,-78.27610016,2242,5,5a,30/04/1998,30-Apr-98,97
1998,30/04/1998 15:55,2,C2,48.66859818,-78.27610016,1125,5,5a,30/04/1998,30-Apr-98,97
1998,30/04/1998 16:35,1,D1,46.08969879,-74.44560242,485,3,3c,30/04/1998,30-Apr-98,98
1998,30/04/1998 16:35,2,D1,46.08969879,-74.44560242,816,3,3c,30/04/1998,30-Apr-98,98
1998,30/04/1998 16:35,3,D1,46.08969879,-74.44560242,220,3,3c,30/04/1998,30-Apr-98,98
1998,30/04/1998 16:35,4,D1,46.08969879,-74.44560242,14,3,3c,30/04/1998,30-Apr-98,98
1998,30/04/1998 15:32,1,C6,45.96170044,-72.53029633,172,2,2b,30/04/1998,30-Apr-98,99
1998,30/04/1998 15:32,2,C6,45.96170044,-72.53029633,346,2,2b,30/04/1998,30-Apr-98,99
1998,30/04/1998 12:30,1,O1A,48.16439819,-66.00250244,1273,,,30/04/1998,30-Apr-98,100
1998,30/04/1998 12:30,2,O1A,48.16439819,-66.00250244,876,,,30/04/1998,30-Apr-98,100
1998,30/04/1998 16:41,1,M1,45.67029953,-74.41889954,1285,2,2a,30/04/1998,30-Apr-98,101
1998,30/04/1998 16:41,2,M1,45.67029953,-74.41889954,2301,2,2a,30/04/1998,30-Apr-98,101
1998,30/04/1998 16:41,3,M1,45.67029953,-74.41889954,252,2,2a,30/04/1998,30-Apr-98,101
1998,30/04/1998 16:41,4,M1,45.67029953,-74.41889954,0,2,2a,30/04/1998,30-Apr-98,101
1998,01/05/1998 12:36,1,M1,45.76530075,-74.13970184,3828,3,3c,01/05/1998,01-May-98,102
1998,01/05/1998 12:36,2,M1,45.76530075,-74.13970184,1300,3,3c,01/05/1998,01-May-98,102
1998,01/05/1998 13:16,1,C5,45.76890182,-73.72170258,178,1,1a,01/05/1998,01-May-98,103
1998,01/05/1998 13:16,2,C5,45.76890182,-73.72170258,30,1,1a,01/05/1998,01-May-98,103
1998,01/05/1998 13:30,1,O1A,49.18389893,-64.86720276,,4,4h,01/05/1998,01-May-98,104
1998,01/05/1998 15:30,1,C2,46.16859818,-70.63559723,4476,3,3d,01/05/1998,01-May-98,105
1998,01/05/1998 16:30,1,O1A,48.59609985,-78.11920166,1126,5,5a,01/05/1998,01-May-98,106
1998,01/05/1998 16:30,2,O1A,48.59609985,-78.11920166,1603,5,5a,01/05/1998,01-May-98,106
1998,01/05/1998 16:44,1,M1,46.71889877,-79.01110077,1796,3,3a,01/05/1998,01-May-98,107
1998,29/04/1998 15:40,1,O1A,46.11579895,-73.56140137,1766,2,2b,29/04/1998,29-Apr-98,108
1998,01/05/1998 14:27,1,M1,45.28889847,-71.71559906,2812,2,2c,01/05/1998,01-May-98,109
1998,01/05/1998 14:27,2,M1,45.28889847,-71.71559906,480,2,2c,01/05/1998,01-May-98,109
1998,01/05/1998 15:30,1,D1,45.94469833,-73.81279755,282,3,3c,01/05/1998,01-May-98,110
1998,01/05/1998 15:30,2,D1,45.94469833,-73.81279755,74,3,3c,01/05/1998,01-May-98,110
1998,01/05/1998 15:30,3,D1,45.94469833,-73.81279755,0,3,3c,01/05/1998,01-May-98,110
1998,01/05/1998 17:55,1,D1,48.22079849,-78.92310333,318,5,5a,01/05/1998,01-May-98,111
1998,01/05/1998 17:55,2,D1,48.22079849,-78.92310333,465,5,5a,01/05/1998,01-May-98,111
1998,01/05/1998 20:52,1,AU,48.60219955,-71.55079651,,4,4e,01/05/1998,01-May-98,112
1998,01/05/1998 20:52,2,AU,48.60219955,-71.55079651,,4,4e,01/05/1998,01-May-98,112
1998,02/05/1998 11:30,1,C3,49.27719879,-76.00610352,18,6,6c,02/05/1998,02-May-98,113
1998,01/05/1998 13:40,1,M1,45.26279831,-72.21309662,1409,2,2c,01/05/1998,01-May-98,114
1998,01/05/1998 17:15,1,M1,46.07310104,-72.78170013,2254,2,2b,01/05/1998,01-May-98,115
1998,01/05/1998 17:15,2,M1,46.07310104,-72.78170013,978,2,2b,01/05/1998,01-May-98,115
1998,02/05/1998 13:05,1,O1A,49.18669891,-64.86720276,,4,4h,02/05/1998,02-May-98,116
1998,02/05/1998 14:30,1,M1,48.42029953,-72.06310272,197,5,5d,02/05/1998,02-May-98,117
1998,02/05/1998 14:30,2,M1,48.42029953,-72.06310272,0,5,5d,02/05/1998,02-May-98,117
1998,02/05/1998 15:45,1,M1,49.11309814,-64.71029663,,4,4h,02/05/1998,02-May-98,118
1998,02/05/1998 16:17,1,D1,48.61220169,-78.11779785,533,5,5a,02/05/1998,02-May-98,119
1998,02/05/1998 15:35,1,D1,48.24689865,-79.11669922,465,5,5a,02/05/1998,02-May-98,120
1998,02/05/1998 17:40,1,O1A,48.35419846,-77.67559814,1353,5,5a,02/05/1998,02-May-98,121
1998,02/05/1998 17:40,2,O1A,48.35419846,-77.67559814,2631,5,5a,02/05/1998,02-May-98,121
1998,01/05/1998 15:35,1,M1,45.79610062,-73.08940125,1431,1,1a,01/05/1998,01-May-98,122
1998,03/05/1998 10:45,1,D1,48.24330139,-79.11419678,579,5,5a,03/05/1998,03-May-98,123
1998,03/05/1998 11:50,1,AU,47.32830048,-79.43250275,,4,4a,03/05/1998,03-May-98,124
1998,03/05/1998 12:42,1,D1,46.98249817,-72.64689636,0,3,3c,03/05/1998,03-May-98,125
1998,03/05/1998 12:42,2,D1,46.98249817,-72.64689636,0,3,3c,03/05/1998,03-May-98,125
1998,03/05/1998 12:42,3,D1,46.98249817,-72.64689636,0,3,3c,03/05/1998,03-May-98,125
1998,03/05/1998 15:29,1,C2,48.77249908,-78.47969818,5243,5,5a,03/05/1998,03-May-98,126
1998,03/05/1998 15:29,2,C2,48.77249908,-78.47969818,3077,5,5a,03/05/1998,03-May-98,126
1998,03/05/1998 17:00,1,M1,48.15919876,-77.97440338,9255,5,5a,03/05/1998,03-May-98,127
1998,04/05/1998 13:38,1,C2,47.96360016,-75.90059662,533,5,5b,04/05/1998,04-May-98,128
1998,04/05/1998 13:38,2,C2,47.96360016,-75.90059662,5,5,5b,04/05/1998,04-May-98,128
1998,04/05/1998 13:38,3,C2,47.96360016,-75.90059662,49,5,5b,04/05/1998,04-May-98,128
1998,04/05/1998 13:38,4,C2,47.96360016,-75.90059662,138,5,5b,04/05/1998,04-May-98,128
1998,04/05/1998 14:36,1,C2,46.30780029,-77.05860138,805,3,3a,04/05/1998,04-May-98,129
1998,04/05/1998 14:36,2,C2,46.30780029,-77.05860138,50,3,3a,04/05/1998,04-May-98,129
1998,04/05/1998 14:36,3,C2,46.30780029,-77.05860138,247,3,3a,04/05/1998,04-May-98,129
1998,04/05/1998 14:36,4,C2,46.30780029,-77.05860138,394,3,3a,04/05/1998,04-May-98,129
1998,01/05/1998 14:03,1,D1,46.74140167,-72.50859833,185,2,2b,01/05/1998,01-May-98,130
1998,01/05/1998 14:03,1,D1,46.73889923,-72.51249695,185,2,2b,01/05/1998,01-May-98,131
1998,29/04/1998 15:54,1,C6,46.62749863,-72.66560364,12,2,2b,29/04/1998,29-Apr-98,132
1998,04/05/1998 14:00,1,O1A,49.15719986,-79.31559753,224,6,6a,04/05/1998,04-May-98,133
1998,04/05/1998 13:20,1,O1A,49.18560028,-64.86440277,0,4,4h,04/05/1998,04-May-98,134
1998,04/05/1998 14:17,1,M1,49.11669922,-79.44110107,127,6,6a,04/05/1998,04-May-98,135
1998,04/05/1998 14:19,1,O1A,48.86309814,-79.38529968,224,5,5a,04/05/1998,04-May-98,136
1998,04/05/1998 16:45,1,M1,46.83530045,-79.20939636,1783,3,3a,04/05/1998,04-May-98,137
1998,05/05/1998 13:12,1,C2,48.0469017,-78.56330109,13691,5,5a,05/05/1998,05-May-98,138
1998,05/05/1998 13:12,2,C2,48.0469017,-78.56330109,3877,5,5a,05/05/1998,05-May-98,138
1998,14/04/1998 13:40,1,D1,45.28530121,-72.21690369,65,2,2c,14/04/1998,14-Apr-98,139
1998,14/04/1998 13:40,1,D1,45.28609848,-72.2181015,65,2,2c,14/04/1998,14-Apr-98,140
1998,01/05/1998 15:00,1,M1,46.85139847,-70.69360352,321,2,2b,01/05/1998,01-May-98,141
1998,01/05/1998 19:00,1,M1,45.72809982,-75.05639648,2301,2,2a,01/05/1998,01-May-98,142
1998,01/05/1998 19:00,2,M1,45.72809982,-75.05639648,252,2,2a,01/05/1998,01-May-98,142
1998,01/05/1998 19:00,3,M1,45.72809982,-75.05639648,0,2,2a,01/05/1998,01-May-98,142
1998,01/05/1998 19:00,4,M1,45.72809982,-75.05639648,13,2,2a,01/05/1998,01-May-98,142
1998,01/05/1998 19:00,5,M1,45.72809982,-75.05639648,3,2,2a,01/05/1998,01-May-98,142
1998,01/05/1998 19:00,6,M1,45.72809982,-75.05639648,2,2,2a,01/05/1998,01-May-98,142
1998,05/05/1998 18:20,1,C2,48.04779816,-78.56330109,13691,5,5a,05/05/1998,05-May-98,143
1998,05/05/1998 18:20,2,C2,48.04779816,-78.56330109,3877,5,5a,05/05/1998,05-May-98,143
1998,05/05/1998 18:20,1,C2,48.04779816,-78.56189728,13691,5,5a,05/05/1998,05-May-98,144
1998,05/05/1998 18:20,2,C2,48.04779816,-78.56189728,3877,5,5a,05/05/1998,05-May-98,144
1998,02/05/1998 10:45,1,M1,46.27809906,-73.72669983,510,3,3c,02/05/1998,02-May-98,145
1998,01/05/1998 10:28,1,D1,45.66859818,-74.42669678,759,2,2a,01/05/1998,01-May-98,146
1998,01/05/1998 10:28,2,D1,45.66859818,-74.42669678,70,2,2a,01/05/1998,01-May-98,146
1998,30/04/1998 12:45,1,D1,45.82580185,-72.50579834,400,2,2b,30/04/1998,30-Apr-98,147
1998,06/05/1998 14:15,1,D1,46.6875,-79.06780243,212,3,3a,06/05/1998,06-May-98,148
1998,06/05/1998 14:15,2,D1,46.6875,-79.06780243,348,3,3a,06/05/1998,06-May-98,148
1998,06/05/1998 14:31,1,C2,49.18389893,-64.86029816,18,4,4h,06/05/1998,06-May-98,149
1998,06/05/1998 18:45,1,O1A,48.57749939,-78.39499664,1014,5,5a,06/05/1998,06-May-98,150
1998,06/05/1998 18:45,2,O1A,48.57749939,-78.39499664,601,5,5a,06/05/1998,06-May-98,150
1998,06/05/1998 23:04,1,M1,48.8614006,-78.7786026,92,5,5a,06/05/1998,06-May-98,151
1998,06/05/1998 23:04,2,M1,48.8614006,-78.7786026,164,5,5a,06/05/1998,06-May-98,151
1998,01/05/1998 16:11,1,D1,46.01890182,-72.06390381,513,2,2b,01/05/1998,01-May-98,152
1998,07/05/1998 11:12,1,M1,48.60139847,-78.13279724,407,5,5a,07/05/1998,07-May-98,153
1998,07/05/1998 11:12,2,M1,48.60139847,-78.13279724,981,5,5a,07/05/1998,07-May-98,153
1998,30/04/1998 14:45,1,D1,45.9571991,-73.81780243,213,3,3c,30/04/1998,30-Apr-98,154
1998,30/04/1998 14:45,2,D1,45.9571991,-73.81780243,282,3,3c,30/04/1998,30-Apr-98,154
1998,07/05/1998 15:56,1,D1,46.81029892,-77.26499939,108,4,4b,07/05/1998,07-May-98,155
1998,07/05/1998 15:56,2,D1,46.81029892,-77.26499939,465,4,4b,07/05/1998,07-May-98,155
1998,07/05/1998 15:56,3,D1,46.81029892,-77.26499939,506,4,4b,07/05/1998,07-May-98,155
1998,07/05/1998 15:56,1,M1,46.80860138,-77.25969696,446,4,4b,07/05/1998,07-May-98,156
1998,07/05/1998 15:56,2,M1,46.80860138,-77.25969696,1795,4,4b,07/05/1998,07-May-98,156
1998,07/05/1998 15:56,3,M1,46.80860138,-77.25969696,1968,4,4b,07/05/1998,07-May-98,156
1998,07/05/1998 15:56,1,D1,46.80419922,-77.26499939,108,4,4b,07/05/1998,07-May-98,157
1998,07/05/1998 15:56,2,D1,46.80419922,-77.26499939,465,4,4b,07/05/1998,07-May-98,157
1998,07/05/1998 15:56,3,D1,46.80419922,-77.26499939,506,4,4b,07/05/1998,07-May-98,157
1998,07/05/1998 15:56,4,D1,46.80419922,-77.26499939,490,4,4b,07/05/1998,07-May-98,157
1998,07/05/1998 16:49,1,M1,46.72610092,-76.9516983,84,4,4b,07/05/1998,07-May-98,158
1998,07/05/1998 16:49,2,M1,46.72610092,-76.9516983,523,4,4b,07/05/1998,07-May-98,158
1998,07/05/1998 16:49,3,M1,46.72610092,-76.9516983,1173,4,4b,07/05/1998,07-May-98,158
1998,07/05/1998 22:24,1,O1A,48.26440048,-77.97579956,747,5,5a,07/05/1998,07-May-98,159
1998,07/05/1998 22:24,2,O1A,48.26440048,-77.97579956,657,5,5a,07/05/1998,07-May-98,159
1998,02/05/1998 11:28,1,D1,45.89640045,-73.2881012,200,2,2b,02/05/1998,02-May-98,160
1998,29/04/1998 15:50,1,M1,46.06579971,-73.25440216,451,2,2b,29/04/1998,29-Apr-98,161
1998,08/05/1998 4:34,1,D1,48.25279999,-78.95829773,339,5,5a,08/05/1998,08-May-98,162
1998,08/05/1998 4:34,2,D1,48.25279999,-78.95829773,965,5,5a,08/05/1998,08-May-98,162
1998,08/05/1998 4:34,3,D1,48.25279999,-78.95829773,1307,5,5a,08/05/1998,08-May-98,162
1998,08/05/1998 4:34,4,D1,48.25279999,-78.95829773,1365,5,5a,08/05/1998,08-May-98,162
1998,08/05/1998 11:42,1,C2,47.02529907,-75.70140076,33,4,4b,08/05/1998,08-May-98,163
1998,08/05/1998 11:42,2,C2,47.02529907,-75.70140076,83,4,4b,08/05/1998,08-May-98,163
1998,09/05/1998 13:18,1,C2,48.58110046,-78.0821991,9923,5,5a,09/05/1998,09-May-98,164
1998,09/05/1998 13:54,1,M1,48.44029999,-77.64360046,2316,5,5a,09/05/1998,09-May-98,165
1998,09/05/1998 13:54,2,M1,48.44029999,-77.64360046,4394,5,5a,09/05/1998,09-May-98,165
1998,10/05/1998 11:10,1,M1,48.75640106,-78.69419861,5918,5,5a,10/05/1998,10-May-98,166
1998,10/05/1998 11:10,2,M1,48.75640106,-78.69419861,4716,5,5a,10/05/1998,10-May-98,166
1998,10/05/1998 13:24,1,M1,47.19639969,-75.27249908,224,4,4b,10/05/1998,10-May-98,167
1998,10/05/1998 13:24,2,M1,47.19639969,-75.27249908,729,4,4b,10/05/1998,10-May-98,167
1998,10/05/1998 13:24,3,M1,47.19639969,-75.27249908,1216,4,4b,10/05/1998,10-May-98,167
1998,10/05/1998 12:29,1,C2,48.80780029,-79.43170166,7525,5,5a,10/05/1998,10-May-98,168
1998,10/05/1998 12:29,2,C2,48.80780029,-79.43170166,6731,5,5a,10/05/1998,10-May-98,168
1998,10/05/1998 13:45,1,D1,48.64279938,-79.08499908,654,5,5a,10/05/1998,10-May-98,169
1998,10/05/1998 13:45,2,D1,48.64279938,-79.08499908,532,5,5a,10/05/1998,10-May-98,169
1998,10/05/1998 14:45,1,M1,48.53609848,-69.2641983,68,,,10/05/1998,10-May-98,170
1998,10/05/1998 15:37,1,D1,48.58810043,-71.60829926,45,4,4e,10/05/1998,10-May-98,171
1998,10/05/1998 15:37,2,D1,48.58810043,-71.60829926,336,4,4e,10/05/1998,10-May-98,171
1998,10/05/1998 16:44,1,D1,48.06029892,-79.27279663,1307,4,4a,10/05/1998,10-May-98,172
1998,10/05/1998 16:44,2,D1,48.06029892,-79.27279663,1365,4,4a,10/05/1998,10-May-98,172
1998,10/05/1998 16:44,3,D1,48.06029892,-79.27279663,1855,4,4a,10/05/1998,10-May-98,172
1998,10/05/1998 16:44,4,D1,48.06029892,-79.27279663,798,4,4a,10/05/1998,10-May-98,172
1998,10/05/1998 14:40,1,O1A,49.18560028,-64.86720276,87,4,4h,10/05/1998,10-May-98,174
1998,10/05/1998 19:21,1,C2,48.03889847,-78.02690125,18052,5,5a,10/05/1998,10-May-98,175
1998,10/05/1998 19:21,2,C2,48.03889847,-78.02690125,18062,5,5a,10/05/1998,10-May-98,175
1998,10/05/1998 19:21,3,C2,48.03889847,-78.02690125,24945,5,5a,10/05/1998,10-May-98,175
1998,10/05/1998 19:21,4,C2,48.03889847,-78.02690125,24768,5,5a,10/05/1998,10-May-98,175
1998,10/05/1998 19:21,5,C2,48.03889847,-78.02690125,3626,5,5a,10/05/1998,10-May-98,175
1998,11/05/1998 11:10,1,D1,48.2635994,-78.97029877,1365,5,5a,11/05/1998,11-May-98,176
1998,11/05/1998 11:10,2,D1,48.2635994,-78.97029877,1855,5,5a,11/05/1998,11-May-98,176
1998,11/05/1998 11:10,3,D1,48.2635994,-78.97029877,798,5,5a,11/05/1998,11-May-98,176
1998,11/05/1998 12:27,1,D1,48.65439987,-72.32389832,90,4,4e,11/05/1998,11-May-98,177
1998,11/05/1998 12:27,2,D1,48.65439987,-72.32389832,116,4,4e,11/05/1998,11-May-98,177
1998,11/05/1998 14:44,1,C5,46.43190002,-77.00250244,38,3,3a,11/05/1998,11-May-98,178
1998,11/05/1998 14:44,2,C5,46.43190002,-77.00250244,23,3,3a,11/05/1998,11-May-98,178
1998,11/05/1998 14:44,3,C5,46.43190002,-77.00250244,98,3,3a,11/05/1998,11-May-98,178
1998,11/05/1998 14:44,4,C5,46.43190002,-77.00250244,35,3,3a,11/05/1998,11-May-98,178
1998,01/05/1998 20:30,1,M1,48.84690094,-78.98639679,397,5,5a,01/05/1998,01-May-98,179
1998,12/05/1998 11:00,1,D1,46.38389969,-74.7786026,355,3,3b,12/05/1998,12-May-98,180
1998,12/05/1998 11:00,2,D1,46.38389969,-74.7786026,398,3,3b,12/05/1998,12-May-98,180
1998,12/05/1998 12:42,1,C2,50.54059982,-73.58889771,10061,6,6f,12/05/1998,12-May-98,181
1998,12/05/1998 12:42,2,C2,50.54059982,-73.58889771,14554,6,6f,12/05/1998,12-May-98,181
1998,12/05/1998 12:42,3,C2,50.54059982,-73.58889771,1823,6,6f,12/05/1998,12-May-98,181
1998,11/05/1998 18:41,1,O1A,45.89189911,-72.44190216,1511,2,2b,11/05/1998,11-May-98,182
1998,12/05/1998 13:51,1,M1,48.41859818,-71.45939636,977,4,4e,12/05/1998,12-May-98,183
1998,12/05/1998 13:51,2,M1,48.41859818,-71.45939636,483,4,4e,12/05/1998,12-May-98,183
1998,12/05/1998 13:51,3,M1,48.41859818,-71.45939636,546,4,4e,12/05/1998,12-May-98,183
1998,12/05/1998 13:51,4,M1,48.41859818,-71.45939636,1744,4,4e,12/05/1998,12-May-98,183
1998,12/05/1998 14:25,1,C5,46.34859848,-76.17720032,1941,3,3a,12/05/1998,12-May-98,184
1998,12/05/1998 14:25,2,C5,46.34859848,-76.17720032,2823,3,3a,12/05/1998,12-May-98,184
1998,12/05/1998 14:25,3,C5,46.34859848,-76.17720032,1252,3,3a,12/05/1998,12-May-98,184
1998,12/05/1998 14:40,1,C2,49.0766983,-79.39330292,6686,5,5a,12/05/1998,12-May-98,185
1998,12/05/1998 14:40,2,C2,49.0766983,-79.39330292,14895,5,5a,12/05/1998,12-May-98,185
1998,12/05/1998 16:14,1,C2,48.65719986,-74.94029999,6490,5,5b,12/05/1998,12-May-98,186
1998,12/05/1998 16:14,2,C2,48.65719986,-74.94029999,5142,5,5b,12/05/1998,12-May-98,186
1998,12/05/1998 16:14,3,C2,48.65719986,-74.94029999,3937,5,5b,12/05/1998,12-May-98,186
1998,12/05/1998 16:14,4,C2,48.65719986,-74.94029999,5451,5,5b,12/05/1998,12-May-98,186
1998,12/05/1998 15:50,1,C2,48.26079941,-78.97309875,28805,5,5a,12/05/1998,12-May-98,188
1998,12/05/1998 15:50,2,C2,48.26079941,-78.97309875,13396,5,5a,12/05/1998,12-May-98,188
1998,12/05/1998 14:32,1,D1,48.3246994,-67.5911026,199,4,4f,12/05/1998,12-May-98,189
1998,12/05/1998 15:55,1,C2,49.1507988,-68.23919678,340,5,5g,12/05/1998,12-May-98,190
1998,12/05/1998 16:20,1,C2,48.07389832,-78.396698,28805,5,5a,12/05/1998,12-May-98,191
1998,12/05/1998 16:20,2,C2,48.07389832,-78.396698,13396,5,5a,12/05/1998,12-May-98,191
1998,12/05/1998 16:20,3,C2,48.07389832,-78.396698,387,5,5a,12/05/1998,12-May-98,191
1998,12/05/1998 18:07,1,M1,48.03250122,-79.40329742,2813,4,4a,12/05/1998,12-May-98,192
1998,12/05/1998 18:07,2,M1,48.03250122,-79.40329742,4841,4,4a,12/05/1998,12-May-98,192
1998,12/05/1998 18:07,3,M1,48.03250122,-79.40329742,145,4,4a,12/05/1998,12-May-98,192
1998,12/05/1998 18:07,4,M1,48.03250122,-79.40329742,4373,4,4a,12/05/1998,12-May-98,192
1998,12/05/1998 16:05,1,O1A,48.22689819,-79.02140045,2631,5,5a,12/05/1998,12-May-98,193
1998,12/05/1998 16:05,2,O1A,48.22689819,-79.02140045,1273,5,5a,12/05/1998,12-May-98,193
1998,13/05/1998 4:09,1,D1,45.54249954,-73.16919708,558,1,1a,13/05/1998,13-May-98,194
1998,13/05/1998 4:09,2,D1,45.54249954,-73.16919708,476,1,1a,13/05/1998,13-May-98,194
1998,13/05/1998 11:27,1,C2,49.06029892,-68.54640198,280,,,13/05/1998,13-May-98,195
1998,13/05/1998 12:46,1,M1,45.78530121,-75.79470062,1831,2,2a,13/05/1998,13-May-98,196
1998,13/05/1998 12:46,2,M1,45.78530121,-75.79470062,2882,2,2a,13/05/1998,13-May-98,196
1998,13/05/1998 12:46,3,M1,45.78530121,-75.79470062,2521,2,2a,13/05/1998,13-May-98,196
1998,13/05/1998 14:07,1,C3,48.50640106,-73.96080017,225,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,2,C3,48.50640106,-73.96080017,166,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,3,C3,48.50640106,-73.96080017,415,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,4,C3,48.50640106,-73.96080017,939,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,5,C3,48.50640106,-73.96080017,894,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,6,C3,48.50640106,-73.96080017,0,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,7,C3,48.50640106,-73.96080017,1,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,8,C3,48.50640106,-73.96080017,56,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,9,C3,48.50640106,-73.96080017,0,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,10,C3,48.50640106,-73.96080017,0,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,11,C3,48.50640106,-73.96080017,28,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,12,C3,48.50640106,-73.96080017,660,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,13,C3,48.50640106,-73.96080017,271,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,14,C3,48.50640106,-73.96080017,163,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,15,C3,48.50640106,-73.96080017,442,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,16,C3,48.50640106,-73.96080017,26,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,17,C3,48.50640106,-73.96080017,0,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,18,C3,48.50640106,-73.96080017,0,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,19,C3,48.50640106,-73.96080017,0,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,20,C3,48.50640106,-73.96080017,0,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,21,C3,48.50640106,-73.96080017,0,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,22,C3,48.50640106,-73.96080017,0,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,23,C3,48.50640106,-73.96080017,0,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 14:07,24,C3,48.50640106,-73.96080017,0,5,5c,13/05/1998,13-May-98,197
1998,13/05/1998 15:13,1,C2,49.9239006,-74.37190247,13993,6,6f,13/05/1998,13-May-98,198
1998,13/05/1998 14:15,1,M1,47.92219925,-68.99469757,936,4,4f,13/05/1998,13-May-98,199
1998,13/05/1998 16:40,1,AU,50.22809982,-66.39859772,,5,5g,13/05/1998,13-May-98,200
1998,13/05/1998 14:54,1,C2,46.9375,-70.99220276,1545,2,2b,13/05/1998,13-May-98,201
1998,13/05/1998 14:54,2,C2,46.9375,-70.99220276,3007,2,2b,13/05/1998,13-May-98,201
1998,13/05/1998 13:22,1,C2,47.34529877,-73.94309998,5324,4,4c,13/05/1998,13-May-98,202
1998,13/05/1998 17:45,1,M1,47.81499863,-69.55390167,936,4,4f,13/05/1998,13-May-98,203
1998,13/05/1998 17:45,2,M1,47.81499863,-69.55390167,896,4,4f,13/05/1998,13-May-98,203
1998,13/05/1998 15:14,1,M1,46.95920181,-71.39830017,1675,2,2b,13/05/1998,13-May-98,204
1998,14/05/1998 18:35,1,M1,48.73249817,-69.11360168,1683,5,5g,14/05/1998,14-May-98,205
