Latitude,Longitude,TMean 
49.88,-74.62,3.629
49.88,-74.62,3.644
49.88,-74.62,4.008
49.88,-74.62,3.705
49.88,-74.62,3.962
49.88,-74.62,3.925
49.88,-74.62,3.61
49.88,-74.62,3.754
49.88,-74.62,3.997
49.88,-74.62,3.661
49.88,-74.62,3.938
49.88,-74.62,4.033
49.88,-74.62,3.812
49.88,-74.62,3.747
49.88,-74.62,3.548
49.88,-74.62,4.097
49.88,-74.62,3.679
49.88,-74.62,3.987
49.88,-74.62,3.815
49.88,-74.62,3.924
49.82,-75.52,4.247
49.82,-75.52,4.001
49.82,-75.52,3.868
49.82,-75.52,3.793
49.82,-75.52,4.198
49.82,-75.52,4.137
49.82,-75.52,4.333
49.82,-75.52,4.175
49.82,-75.52,4.351
49.82,-75.52,3.949
49.82,-75.52,3.871
49.82,-75.52,3.878
49.82,-75.52,4.254
49.82,-75.52,3.961
49.82,-75.52,4.225
49.82,-75.52,4.165
49.82,-75.52,3.854
49.82,-75.52,3.999
49.82,-75.52,4.249
49.82,-75.52,3.919
49.82,-75.52,4.181
49.82,-75.52,4.28
49.82,-75.52,4.056
49.82,-75.52,3.995
49.82,-75.52,3.798
49.82,-75.52,4.337
49.82,-75.52,3.935
49.82,-75.52,4.233
49.82,-75.52,4.057
49.82,-75.52,4.169
49.81,-75.52,4.221
49.81,-75.52,3.975
49.81,-75.52,3.842
49.81,-75.52,3.767
49.81,-75.52,4.172
49.81,-75.52,4.111
49.81,-75.52,4.307
49.81,-75.52,4.149
49.81,-75.52,4.325
49.81,-75.52,3.923
49.81,-75.52,3.845
49.81,-75.52,3.852
49.81,-75.52,4.228
49.81,-75.52,3.935
49.81,-75.52,4.199
49.81,-75.52,4.14
49.81,-75.52,3.829
49.81,-75.52,3.973
49.81,-75.52,4.224
49.81,-75.52,3.893
49.81,-75.52,4.155
49.81,-75.52,4.254
49.81,-75.52,4.03
49.81,-75.52,3.969
49.81,-75.52,3.772
49.81,-75.52,4.311
49.81,-75.52,3.91
49.81,-75.52,4.208
49.81,-75.52,4.031
49.81,-75.52,4.143
49.83,-75.44,4.209
49.83,-75.44,3.963
49.83,-75.44,3.83
49.83,-75.44,3.756
49.83,-75.44,4.16
49.83,-75.44,4.098
49.83,-75.44,4.295
49.83,-75.44,4.137
49.83,-75.44,4.312
49.83,-75.44,3.911
49.83,-75.44,3.834
49.83,-75.44,3.841
49.83,-75.44,4.216
49.83,-75.44,3.923
49.83,-75.44,4.187
49.83,-75.44,4.128
49.83,-75.44,3.817
49.83,-75.44,3.961
49.83,-75.44,4.211
49.83,-75.44,3.881
49.83,-75.44,4.142
49.83,-75.44,4.242
49.83,-75.44,4.018
49.83,-75.44,3.957
49.83,-75.44,3.76
49.83,-75.44,4.299
49.83,-75.44,3.897
49.83,-75.44,4.196
49.83,-75.44,4.019
49.83,-75.44,4.131
49.81,-75.17,4.273
49.81,-75.17,4.026
49.81,-75.17,3.895
49.81,-75.17,3.821
49.81,-75.17,4.224
49.81,-75.17,4.16
49.81,-75.17,4.358
49.81,-75.17,4.2
49.81,-75.17,4.374
49.81,-75.17,3.975
49.81,-75.17,3.899
49.81,-75.17,3.905
49.81,-75.17,4.279
49.81,-75.17,3.988
49.81,-75.17,4.25
49.81,-75.17,4.192
49.81,-75.17,3.882
49.81,-75.17,4.026
49.81,-75.17,4.274
49.81,-75.17,3.944
49.81,-75.17,4.205
49.81,-75.17,4.304
49.81,-75.17,4.081
49.81,-75.17,4.021
49.81,-75.17,3.825
49.81,-75.17,4.363
49.81,-75.17,3.961
49.81,-75.17,4.26
49.81,-75.17,4.083
49.81,-75.17,4.193
49.81,-75.17,4.256
49.81,-75.17,4.009
49.81,-75.17,3.878
49.81,-75.17,3.804
49.81,-75.17,4.207
49.81,-75.17,4.143
49.81,-75.17,4.341
49.81,-75.17,4.183
49.81,-75.17,4.357
49.81,-75.17,3.958
49.81,-75.17,3.881
49.81,-75.17,3.888
49.81,-75.17,4.262
49.81,-75.17,3.97
49.81,-75.17,4.233
49.81,-75.17,4.175
49.81,-75.17,3.865
49.81,-75.17,4.009
49.81,-75.17,4.257
49.81,-75.17,3.927
49.81,-75.17,4.188
49.81,-75.17,4.287
49.81,-75.17,4.064
49.81,-75.17,4.004
49.81,-75.17,3.807
49.81,-75.17,4.346
49.81,-75.17,3.943
49.81,-75.17,4.243
49.81,-75.17,4.066
49.81,-75.17,4.176
49.82,-75.17,4.248
49.82,-75.17,4.001
49.82,-75.17,3.869
49.82,-75.17,3.795
49.82,-75.17,4.199
49.82,-75.17,4.135
49.82,-75.17,4.333
49.82,-75.17,4.175
49.82,-75.17,4.349
49.82,-75.17,3.95
49.82,-75.17,3.873
49.82,-75.17,3.88
49.82,-75.17,4.253
49.82,-75.17,3.962
49.82,-75.17,4.225
49.82,-75.17,4.166
49.82,-75.17,3.857
49.82,-75.17,4.001
49.82,-75.17,4.249
49.82,-75.17,3.919
49.82,-75.17,4.18
49.82,-75.17,4.279
49.82,-75.17,4.055
49.82,-75.17,3.996
49.82,-75.17,3.799
49.82,-75.17,4.338
49.82,-75.17,3.935
49.82,-75.17,4.234
49.82,-75.17,4.058
49.82,-75.17,4.167
49.82,-75.16,4.241
49.82,-75.16,3.994
49.82,-75.16,3.863
49.82,-75.16,3.789
49.82,-75.16,4.192
49.82,-75.16,4.128
49.82,-75.16,4.326
49.82,-75.16,4.168
49.82,-75.16,4.342
49.82,-75.16,3.943
49.82,-75.16,3.866
49.82,-75.16,3.873
49.82,-75.16,4.247
49.82,-75.16,3.955
49.82,-75.16,4.218
49.82,-75.16,4.16
49.82,-75.16,3.85
49.82,-75.16,3.994
49.82,-75.16,4.242
49.82,-75.16,3.912
49.82,-75.16,4.173
49.82,-75.16,4.272
49.82,-75.16,4.049
49.82,-75.16,3.989
49.82,-75.16,3.792
49.82,-75.16,4.331
49.82,-75.16,3.928
49.82,-75.16,4.228
49.82,-75.16,4.051
49.82,-75.16,4.161
49.82,-75.16,4.241
49.82,-75.16,3.994
49.82,-75.16,3.863
49.82,-75.16,3.789
49.82,-75.16,4.192
49.82,-75.16,4.128
49.82,-75.16,4.326
49.82,-75.16,4.168
49.82,-75.16,4.342
49.82,-75.16,3.943
49.82,-75.16,3.866
49.82,-75.16,3.873
49.82,-75.16,4.247
49.82,-75.16,3.955
49.82,-75.16,4.218
49.82,-75.16,4.16
49.82,-75.16,3.85
49.82,-75.16,3.994
49.82,-75.16,4.242
49.82,-75.16,3.912
49.82,-75.16,4.173
49.82,-75.16,4.272
49.82,-75.16,4.049
49.82,-75.16,3.989
49.82,-75.16,3.792
49.82,-75.16,4.331
49.82,-75.16,3.928
49.82,-75.16,4.228
49.82,-75.16,4.051
49.82,-75.16,4.161
49.81,-75.13,4.271
49.81,-75.13,4.023
49.81,-75.13,3.892
49.81,-75.13,3.818
49.81,-75.13,4.222
49.81,-75.13,4.157
49.81,-75.13,4.356
49.81,-75.13,4.198
49.81,-75.13,4.371
49.81,-75.13,3.973
49.81,-75.13,3.896
49.81,-75.13,3.903
49.81,-75.13,4.276
49.81,-75.13,3.985
49.81,-75.13,4.247
49.81,-75.13,4.189
49.81,-75.13,3.88
49.81,-75.13,4.024
49.81,-75.13,4.272
49.81,-75.13,3.941
49.81,-75.13,4.202
49.81,-75.13,4.301
49.81,-75.13,4.078
49.81,-75.13,4.019
49.81,-75.13,3.822
49.81,-75.13,4.361
49.81,-75.13,3.958
49.81,-75.13,4.257
49.81,-75.13,4.081
49.81,-75.13,4.19
49.81,-75.13,4.271
49.81,-75.13,4.023
49.81,-75.13,3.892
49.81,-75.13,3.818
49.81,-75.13,4.222
49.81,-75.13,4.157
49.81,-75.13,4.356
49.81,-75.13,4.198
49.81,-75.13,4.371
49.81,-75.13,3.973
49.81,-75.13,3.896
49.81,-75.13,3.903
49.81,-75.13,4.276
49.81,-75.13,3.985
49.81,-75.13,4.247
49.81,-75.13,4.189
49.81,-75.13,3.88
49.81,-75.13,4.024
49.81,-75.13,4.272
49.81,-75.13,3.941
49.81,-75.13,4.202
49.81,-75.13,4.301
49.81,-75.13,4.078
49.81,-75.13,4.019
49.81,-75.13,3.822
49.81,-75.13,4.361
49.81,-75.13,3.958
49.81,-75.13,4.257
49.81,-75.13,4.081
49.81,-75.13,4.19
49.82,-74.98,4.216
49.82,-74.98,3.966
49.82,-74.98,3.837
49.82,-74.98,3.762
49.82,-74.98,4.166
49.82,-74.98,4.099
49.82,-74.98,4.299
49.82,-74.98,4.14
49.82,-74.98,4.314
49.82,-74.98,3.918
49.82,-74.98,3.84
49.82,-74.98,3.847
49.82,-74.98,4.221
49.82,-74.98,3.928
49.82,-74.98,4.19
49.82,-74.98,4.134
49.82,-74.98,3.824
49.82,-74.98,3.968
49.82,-74.98,4.215
49.82,-74.98,3.884
49.82,-74.98,4.145
49.82,-74.98,4.244
49.82,-74.98,4.021
49.82,-74.98,3.963
49.82,-74.98,3.766
49.82,-74.98,4.306
49.82,-74.98,3.901
49.82,-74.98,4.202
49.82,-74.98,4.026
49.82,-74.98,4.133
49.78,-74.93,4.326
49.78,-74.93,4.076
49.78,-74.93,3.948
49.78,-74.93,3.872
49.78,-74.93,4.276
49.78,-74.93,4.209
49.78,-74.93,4.409
49.78,-74.93,4.25
49.78,-74.93,4.424
49.78,-74.93,4.028
49.78,-74.93,3.95
49.78,-74.93,3.957
49.78,-74.93,4.331
49.78,-74.93,4.038
49.78,-74.93,4.3
49.78,-74.93,4.245
49.78,-74.93,3.934
49.78,-74.93,4.079
49.78,-74.93,4.325
49.78,-74.93,3.994
49.78,-74.93,4.255
49.78,-74.93,4.354
49.78,-74.93,4.131
49.78,-74.93,4.073
49.78,-74.93,3.877
49.78,-74.93,4.417
49.78,-74.93,4.011
49.78,-74.93,4.312
49.78,-74.93,4.136
49.78,-74.93,4.243
49.78,-74.93,4.342
49.78,-74.93,4.092
49.78,-74.93,3.964
49.78,-74.93,3.888
49.78,-74.93,4.292
49.78,-74.93,4.225
49.78,-74.93,4.426
49.78,-74.93,4.266
49.78,-74.93,4.44
49.78,-74.93,4.044
49.78,-74.93,3.966
49.78,-74.93,3.973
49.78,-74.93,4.348
49.78,-74.93,4.054
49.78,-74.93,4.317
49.78,-74.93,4.261
49.78,-74.93,3.95
49.78,-74.93,4.095
49.78,-74.93,4.342
49.78,-74.93,4.01
49.78,-74.93,4.271
49.78,-74.93,4.371
49.78,-74.93,4.147
49.78,-74.93,4.09
49.78,-74.93,3.893
49.78,-74.93,4.433
49.78,-74.93,4.027
49.78,-74.93,4.329
49.78,-74.93,4.152
49.78,-74.93,4.259
49.77,-74.93,4.348
49.77,-74.93,4.098
49.77,-74.93,3.97
49.77,-74.93,3.894
49.77,-74.93,4.298
49.77,-74.93,4.231
49.77,-74.93,4.432
49.77,-74.93,4.272
49.77,-74.93,4.446
49.77,-74.93,4.05
49.77,-74.93,3.972
49.77,-74.93,3.979
49.77,-74.93,4.354
49.77,-74.93,4.06
49.77,-74.93,4.323
49.77,-74.93,4.267
49.77,-74.93,3.956
49.77,-74.93,4.101
49.77,-74.93,4.348
49.77,-74.93,4.016
49.77,-74.93,4.277
49.77,-74.93,4.377
49.77,-74.93,4.153
49.77,-74.93,4.096
49.77,-74.93,3.899
49.77,-74.93,4.439
49.77,-74.93,4.033
49.77,-74.93,4.335
49.77,-74.93,4.158
49.77,-74.93,4.265
49.77,-74.9,4.315
49.77,-74.9,4.064
49.77,-74.9,3.937
49.77,-74.9,3.86
49.77,-74.9,4.264
49.77,-74.9,4.197
49.77,-74.9,4.398
49.77,-74.9,4.238
49.77,-74.9,4.412
49.77,-74.9,4.016
49.77,-74.9,3.938
49.77,-74.9,3.945
49.77,-74.9,4.32
49.77,-74.9,4.026
49.77,-74.9,4.289
49.77,-74.9,4.233
49.77,-74.9,3.922
49.77,-74.9,4.067
49.77,-74.9,4.314
49.77,-74.9,3.982
49.77,-74.9,4.243
49.77,-74.9,4.342
49.77,-74.9,4.119
49.77,-74.9,4.062
49.77,-74.9,3.865
49.77,-74.9,4.406
49.77,-74.9,3.999
49.77,-74.9,4.301
49.77,-74.9,4.125
49.77,-74.9,4.231
49.74,-74.99,4.338
49.74,-74.99,4.088
49.74,-74.99,3.959
49.74,-74.99,3.884
49.74,-74.99,4.288
49.74,-74.99,4.221
49.74,-74.99,4.421
49.74,-74.99,4.262
49.74,-74.99,4.436
49.74,-74.99,4.039
49.74,-74.99,3.962
49.74,-74.99,3.969
49.74,-74.99,4.343
49.74,-74.99,4.05
49.74,-74.99,4.313
49.74,-74.99,4.256
49.74,-74.99,3.946
49.74,-74.99,4.09
49.74,-74.99,4.337
49.74,-74.99,4.006
49.74,-74.99,4.267
49.74,-74.99,4.367
49.74,-74.99,4.143
49.74,-74.99,4.085
49.74,-74.99,3.888
49.74,-74.99,4.428
49.74,-74.99,4.023
49.74,-74.99,4.324
49.74,-74.99,4.147
49.74,-74.99,4.255
49.7,-74.5,4.074
49.7,-74.5,3.805
49.7,-74.5,3.688
49.7,-74.5,3.608
49.7,-74.5,4.013
49.7,-74.5,3.937
49.7,-74.5,4.152
49.7,-74.5,3.989
49.7,-74.5,4.164
49.7,-74.5,3.774
49.7,-74.5,3.69
49.7,-74.5,3.703
49.7,-74.5,4.067
49.7,-74.5,3.766
49.7,-74.5,4.023
49.7,-74.5,3.985
49.7,-74.5,3.672
49.7,-74.5,3.813
49.7,-74.5,4.058
49.7,-74.5,3.726
49.7,-74.5,3.998
49.7,-74.5,4.095
49.7,-74.5,3.875
49.7,-74.5,3.806
49.7,-74.5,3.607
49.7,-74.5,4.155
49.7,-74.5,3.74
49.7,-74.5,4.046
49.7,-74.5,3.875
49.7,-74.5,3.986
49.7,-74.5,4.074
49.7,-74.5,3.805
49.7,-74.5,3.688
49.7,-74.5,3.608
49.7,-74.5,4.013
49.7,-74.5,3.937
49.7,-74.5,4.152
49.7,-74.5,3.989
49.7,-74.5,4.164
49.7,-74.5,3.774
49.7,-74.5,3.69
49.7,-74.5,3.703
49.7,-74.5,4.067
49.7,-74.5,3.766
49.7,-74.5,4.023
49.7,-74.5,3.985
49.7,-74.5,3.672
49.7,-74.5,3.813
49.7,-74.5,4.058
49.7,-74.5,3.726
49.7,-74.5,3.998
49.7,-74.5,4.095
49.7,-74.5,3.875
49.7,-74.5,3.806
49.7,-74.5,3.607
49.7,-74.5,4.155
49.7,-74.5,3.74
49.7,-74.5,4.046
49.7,-74.5,3.875
49.7,-74.5,3.986
49.7,-74.5,4.074
49.7,-74.5,3.805
49.7,-74.5,3.688
49.7,-74.5,3.608
49.7,-74.5,4.013
49.7,-74.5,3.937
49.7,-74.5,4.152
49.7,-74.5,3.989
49.7,-74.5,4.164
49.7,-74.5,3.774
49.7,-74.5,3.69
49.7,-74.5,3.703
49.7,-74.5,4.067
49.7,-74.5,3.766
49.7,-74.5,4.023
49.7,-74.5,3.985
49.7,-74.5,3.672
49.7,-74.5,3.813
49.7,-74.5,4.058
49.7,-74.5,3.726
49.7,-74.5,3.998
49.7,-74.5,4.095
49.7,-74.5,3.875
49.7,-74.5,3.806
49.7,-74.5,3.607
49.7,-74.5,4.155
49.7,-74.5,3.74
49.7,-74.5,4.046
49.7,-74.5,3.875
49.7,-74.5,3.986
49.71,-74.5,4.061
49.71,-74.5,3.792
49.71,-74.5,3.674
49.71,-74.5,3.594
49.71,-74.5,4
49.71,-74.5,3.924
49.71,-74.5,4.139
49.71,-74.5,3.976
49.71,-74.5,4.151
49.71,-74.5,3.761
49.71,-74.5,3.677
49.71,-74.5,3.69
49.71,-74.5,4.054
49.71,-74.5,3.752
49.71,-74.5,4.01
49.71,-74.5,3.972
49.71,-74.5,3.658
49.71,-74.5,3.799
49.71,-74.5,4.045
49.71,-74.5,3.713
49.71,-74.5,3.985
49.71,-74.5,4.082
49.71,-74.5,3.862
49.71,-74.5,3.793
49.71,-74.5,3.594
49.71,-74.5,4.141
49.71,-74.5,3.727
49.71,-74.5,4.033
49.71,-74.5,3.862
49.71,-74.5,3.972
49.71,-74.5,4.061
49.71,-74.5,3.792
49.71,-74.5,3.674
49.71,-74.5,3.594
49.71,-74.5,4
49.71,-74.5,3.924
49.71,-74.5,4.139
49.71,-74.5,3.976
49.71,-74.5,4.151
49.71,-74.5,3.761
49.71,-74.5,3.677
49.71,-74.5,3.69
49.71,-74.5,4.054
49.71,-74.5,3.752
49.71,-74.5,4.01
49.71,-74.5,3.972
49.71,-74.5,3.658
49.71,-74.5,3.799
49.71,-74.5,4.045
49.71,-74.5,3.713
49.71,-74.5,3.985
49.71,-74.5,4.082
49.71,-74.5,3.862
49.71,-74.5,3.793
49.71,-74.5,3.594
49.71,-74.5,4.141
49.71,-74.5,3.727
49.71,-74.5,4.033
49.71,-74.5,3.862
49.71,-74.5,3.972
49.67,-74.51,4.12
49.67,-74.51,3.852
49.67,-74.51,3.735
49.67,-74.51,3.654
49.67,-74.51,4.058
49.67,-74.51,3.983
49.67,-74.51,4.199
49.67,-74.51,4.034
49.67,-74.51,4.21
49.67,-74.51,3.821
49.67,-74.51,3.737
49.67,-74.51,3.75
49.67,-74.51,4.114
49.67,-74.51,3.812
49.67,-74.51,4.069
49.67,-74.51,4.031
49.67,-74.51,3.717
49.67,-74.51,3.859
49.67,-74.51,4.104
49.67,-74.51,3.771
49.67,-74.51,4.045
49.67,-74.51,4.141
49.67,-74.51,3.92
49.67,-74.51,3.853
49.67,-74.51,3.654
49.67,-74.51,4.201
49.67,-74.51,3.786
49.67,-74.51,4.093
49.67,-74.51,3.921
49.67,-74.51,4.032
49.67,-74.51,4.12
49.67,-74.51,3.852
49.67,-74.51,3.735
49.67,-74.51,3.654
49.67,-74.51,4.058
49.67,-74.51,3.983
49.67,-74.51,4.199
49.67,-74.51,4.034
49.67,-74.51,4.21
49.67,-74.51,3.821
49.67,-74.51,3.737
49.67,-74.51,3.75
49.67,-74.51,4.114
49.67,-74.51,3.812
49.67,-74.51,4.069
49.67,-74.51,4.031
49.67,-74.51,3.717
49.67,-74.51,3.859
49.67,-74.51,4.104
49.67,-74.51,3.771
49.67,-74.51,4.045
49.67,-74.51,4.141
49.67,-74.51,3.92
49.67,-74.51,3.853
49.67,-74.51,3.654
49.67,-74.51,4.201
49.67,-74.51,3.786
49.67,-74.51,4.093
49.67,-74.51,3.921
49.67,-74.51,4.032
49.67,-74.51,4.12
49.67,-74.51,3.852
49.67,-74.51,3.735
49.67,-74.51,3.654
49.67,-74.51,4.058
49.67,-74.51,3.983
49.67,-74.51,4.199
49.67,-74.51,4.034
49.67,-74.51,4.21
49.67,-74.51,3.821
49.67,-74.51,3.737
49.67,-74.51,3.75
49.67,-74.51,4.114
49.67,-74.51,3.812
49.67,-74.51,4.069
49.67,-74.51,4.031
49.67,-74.51,3.717
49.67,-74.51,3.859
49.67,-74.51,4.104
49.67,-74.51,3.771
49.67,-74.51,4.045
49.67,-74.51,4.141
49.67,-74.51,3.92
49.67,-74.51,3.853
49.67,-74.51,3.654
49.67,-74.51,4.201
49.67,-74.51,3.786
49.67,-74.51,4.093
49.67,-74.51,3.921
49.67,-74.51,4.032
49.74,-74.41,3.99
49.74,-74.41,3.722
49.74,-74.41,3.604
49.74,-74.41,3.524
49.74,-74.41,3.929
49.74,-74.41,3.853
49.74,-74.41,4.069
49.74,-74.41,3.905
49.74,-74.41,4.081
49.74,-74.41,3.691
49.74,-74.41,3.607
49.74,-74.41,3.62
49.74,-74.41,3.984
49.74,-74.41,3.682
49.74,-74.41,3.939
49.74,-74.41,3.901
49.74,-74.41,3.588
49.74,-74.41,3.729
49.74,-74.41,3.975
49.74,-74.41,3.642
49.74,-74.41,3.915
49.74,-74.41,4.012
49.74,-74.41,3.791
49.74,-74.41,3.723
49.74,-74.41,3.524
49.74,-74.41,4.071
49.74,-74.41,3.657
49.74,-74.41,3.963
49.74,-74.41,3.791
49.74,-74.41,3.902
49.74,-74.41,4.006
49.74,-74.41,3.737
49.74,-74.41,3.62
49.74,-74.41,3.54
49.74,-74.41,3.944
49.74,-74.41,3.869
49.74,-74.41,4.084
49.74,-74.41,3.921
49.74,-74.41,4.096
49.74,-74.41,3.706
49.74,-74.41,3.622
49.74,-74.41,3.636
49.74,-74.41,3.999
49.74,-74.41,3.698
49.74,-74.41,3.955
49.74,-74.41,3.917
49.74,-74.41,3.604
49.74,-74.41,3.745
49.74,-74.41,3.99
49.74,-74.41,3.658
49.74,-74.41,3.931
49.74,-74.41,4.027
49.74,-74.41,3.807
49.74,-74.41,3.738
49.74,-74.41,3.539
49.74,-74.41,4.086
49.74,-74.41,3.672
49.74,-74.41,3.978
49.74,-74.41,3.807
49.74,-74.41,3.918
49.74,-74.42,4.05
49.74,-74.42,3.781
49.74,-74.42,3.664
49.74,-74.42,3.584
49.74,-74.42,3.989
49.74,-74.42,3.913
49.74,-74.42,4.129
49.74,-74.42,3.965
49.74,-74.42,4.14
49.74,-74.42,3.751
49.74,-74.42,3.667
49.74,-74.42,3.68
49.74,-74.42,4.044
49.74,-74.42,3.742
49.74,-74.42,3.999
49.74,-74.42,3.961
49.74,-74.42,3.648
49.74,-74.42,3.789
49.74,-74.42,4.035
49.74,-74.42,3.702
49.74,-74.42,3.975
49.74,-74.42,4.072
49.74,-74.42,3.851
49.74,-74.42,3.782
49.74,-74.42,3.583
49.74,-74.42,4.131
49.74,-74.42,3.717
49.74,-74.42,4.022
49.74,-74.42,3.851
49.74,-74.42,3.962
49.68,-74.37,4.057
49.68,-74.37,3.79
49.68,-74.37,3.673
49.68,-74.37,3.592
49.68,-74.37,3.995
49.68,-74.37,3.921
49.68,-74.37,4.136
49.68,-74.37,3.972
49.68,-74.37,4.148
49.68,-74.37,3.758
49.68,-74.37,3.674
49.68,-74.37,3.688
49.68,-74.37,4.051
49.68,-74.37,3.75
49.68,-74.37,4.007
49.68,-74.37,3.968
49.68,-74.37,3.655
49.68,-74.37,3.797
49.68,-74.37,4.041
49.68,-74.37,3.709
49.68,-74.37,3.984
49.68,-74.37,4.078
49.68,-74.37,3.858
49.68,-74.37,3.79
49.68,-74.37,3.592
49.68,-74.37,4.139
49.68,-74.37,3.724
49.68,-74.37,4.031
49.68,-74.37,3.858
49.68,-74.37,3.969
49.68,-74.37,4.057
49.68,-74.37,3.79
49.68,-74.37,3.673
49.68,-74.37,3.592
49.68,-74.37,3.995
49.68,-74.37,3.921
49.68,-74.37,4.136
49.68,-74.37,3.972
49.68,-74.37,4.148
49.68,-74.37,3.758
49.68,-74.37,3.674
49.68,-74.37,3.688
49.68,-74.37,4.051
49.68,-74.37,3.75
49.68,-74.37,4.007
49.68,-74.37,3.968
49.68,-74.37,3.655
49.68,-74.37,3.797
49.68,-74.37,4.041
49.68,-74.37,3.709
49.68,-74.37,3.984
49.68,-74.37,4.078
49.68,-74.37,3.858
49.68,-74.37,3.79
49.68,-74.37,3.592
49.68,-74.37,4.139
49.68,-74.37,3.724
49.68,-74.37,4.031
49.68,-74.37,3.858
49.68,-74.37,3.969
49.68,-74.37,4.057
49.68,-74.37,3.79
49.68,-74.37,3.673
49.68,-74.37,3.592
49.68,-74.37,3.995
49.68,-74.37,3.921
49.68,-74.37,4.136
49.68,-74.37,3.972
49.68,-74.37,4.148
49.68,-74.37,3.758
49.68,-74.37,3.674
49.68,-74.37,3.688
49.68,-74.37,4.051
49.68,-74.37,3.75
49.68,-74.37,4.007
49.68,-74.37,3.968
49.68,-74.37,3.655
49.68,-74.37,3.797
49.68,-74.37,4.041
49.68,-74.37,3.709
49.68,-74.37,3.984
49.68,-74.37,4.078
49.68,-74.37,3.858
49.68,-74.37,3.79
49.68,-74.37,3.592
49.68,-74.37,4.139
49.68,-74.37,3.724
49.68,-74.37,4.031
49.68,-74.37,3.858
49.68,-74.37,3.969
49.67,-74.32,4.041
49.67,-74.32,3.776
49.67,-74.32,3.658
49.67,-74.32,3.577
49.67,-74.32,3.978
49.67,-74.32,3.907
49.67,-74.32,4.121
49.67,-74.32,3.956
49.67,-74.32,4.133
49.67,-74.32,3.742
49.67,-74.32,3.659
49.67,-74.32,3.674
49.67,-74.32,4.036
49.67,-74.32,3.736
49.67,-74.32,3.992
49.67,-74.32,3.953
49.67,-74.32,3.639
49.67,-74.32,3.782
49.67,-74.32,4.026
49.67,-74.32,3.693
49.67,-74.32,3.97
49.67,-74.32,4.063
49.67,-74.32,3.842
49.67,-74.32,3.775
49.67,-74.32,3.577
49.67,-74.32,4.123
49.67,-74.32,3.709
49.67,-74.32,4.016
49.67,-74.32,3.842
49.67,-74.32,3.954
49.67,-74.32,4.041
49.67,-74.32,3.776
49.67,-74.32,3.658
49.67,-74.32,3.577
49.67,-74.32,3.978
49.67,-74.32,3.907
49.67,-74.32,4.121
49.67,-74.32,3.956
49.67,-74.32,4.133
49.67,-74.32,3.742
49.67,-74.32,3.659
49.67,-74.32,3.674
49.67,-74.32,4.036
49.67,-74.32,3.736
49.67,-74.32,3.992
49.67,-74.32,3.953
49.67,-74.32,3.639
49.67,-74.32,3.782
49.67,-74.32,4.026
49.67,-74.32,3.693
49.67,-74.32,3.97
49.67,-74.32,4.063
49.67,-74.32,3.842
49.67,-74.32,3.775
49.67,-74.32,3.577
49.67,-74.32,4.123
49.67,-74.32,3.709
49.67,-74.32,4.016
49.67,-74.32,3.842
49.67,-74.32,3.954
49.68,-74.33,4.095
49.68,-74.33,3.829
49.68,-74.33,3.711
49.68,-74.33,3.631
49.68,-74.33,4.032
49.68,-74.33,3.96
49.68,-74.33,4.174
49.68,-74.33,4.009
49.68,-74.33,4.186
49.68,-74.33,3.795
49.68,-74.33,3.712
49.68,-74.33,3.727
49.68,-74.33,4.089
49.68,-74.33,3.789
49.68,-74.33,4.045
49.68,-74.33,4.006
49.68,-74.33,3.692
49.68,-74.33,3.835
49.68,-74.33,4.079
49.68,-74.33,3.746
49.68,-74.33,4.023
49.68,-74.33,4.116
49.68,-74.33,3.895
49.68,-74.33,3.828
49.68,-74.33,3.63
49.68,-74.33,4.177
49.68,-74.33,3.762
49.68,-74.33,4.069
49.68,-74.33,3.895
49.68,-74.33,4.007
49.64,-74.34,4.129
49.64,-74.34,3.864
49.64,-74.34,3.746
49.64,-74.34,3.665
49.64,-74.34,4.065
49.64,-74.34,3.995
49.64,-74.34,4.209
49.64,-74.34,4.043
49.64,-74.34,4.221
49.64,-74.34,3.829
49.64,-74.34,3.746
49.64,-74.34,3.761
49.64,-74.34,4.123
49.64,-74.34,3.824
49.64,-74.34,4.079
49.64,-74.34,4.04
49.64,-74.34,3.727
49.64,-74.34,3.87
49.64,-74.34,4.113
49.64,-74.34,3.78
49.64,-74.34,4.058
49.64,-74.34,4.15
49.64,-74.34,3.929
49.64,-74.34,3.863
49.64,-74.34,3.665
49.64,-74.34,4.211
49.64,-74.34,3.797
49.64,-74.34,4.103
49.64,-74.34,3.929
49.64,-74.34,4.042
49.65,-74.34,4.088
49.65,-74.34,3.823
49.65,-74.34,3.705
49.65,-74.34,3.625
49.65,-74.34,4.025
49.65,-74.34,3.954
49.65,-74.34,4.168
49.65,-74.34,4.003
49.65,-74.34,4.18
49.65,-74.34,3.789
49.65,-74.34,3.706
49.65,-74.34,3.721
49.65,-74.34,4.083
49.65,-74.34,3.783
49.65,-74.34,4.039
49.65,-74.34,4
49.65,-74.34,3.686
49.65,-74.34,3.829
49.65,-74.34,4.073
49.65,-74.34,3.74
49.65,-74.34,4.017
49.65,-74.34,4.11
49.65,-74.34,3.889
49.65,-74.34,3.822
49.65,-74.34,3.624
49.65,-74.34,4.17
49.65,-74.34,3.756
49.65,-74.34,4.063
49.65,-74.34,3.889
49.65,-74.34,4.001
50.31,-74.75,3.671
50.31,-74.75,3.431
50.31,-74.75,3.293
50.31,-74.75,3.223
50.31,-74.75,3.624
50.31,-74.75,3.567
