Latitude,Longitude,DC
50.4,-69.32,94.58329
50.4,-69.32,100.50178
50.4,-69.32,94.4807
50.4,-69.32,102.57682
50.4,-69.32,91.54172
50.4,-69.32,99.59043
50.4,-69.32,88.65537
50.4,-69.32,106.3483
50.4,-69.32,83.13226
50.39,-69.32,98.63007
50.39,-69.32,104.60165
50.39,-69.32,97.67241
50.39,-69.32,85.44034
50.39,-69.32,100.1145
50.39,-69.32,90.7787
50.39,-69.32,94.45362
50.39,-69.32,105.65737
50.39,-69.32,93.03474
50.39,-69.32,97.32254
50.39,-69.32,93.98646
50.39,-69.32,97.91103
50.39,-69.32,108.8487
50.39,-69.32,96.27786
50.39,-69.32,95.1027
50.39,-69.32,102.43051
50.39,-69.32,100.51638
50.39,-69.32,104.36888
50.39,-69.32,85.53919
50.39,-69.32,109.01692
50.39,-69.32,86.90952
50.39,-69.32,97.18094
50.39,-69.32,104.89901
50.39,-69.32,98.15555
50.39,-69.32,105.52772
50.39,-69.32,93.92714
50.39,-69.32,101.83901
50.39,-69.32,90.63285
50.39,-69.32,108.1212
50.39,-69.32,85.62694
50.41,-69.29,94.96977
50.41,-69.29,101.16593
50.41,-69.29,94.96092
50.41,-69.29,82.39976
50.41,-69.29,94.10124
50.41,-69.29,86.66838
50.41,-69.29,89.18834
50.41,-69.29,101.53238
50.41,-69.29,89.06261
50.41,-69.29,91.36659
50.41,-69.29,88.47215
50.41,-69.29,94.73012
50.41,-69.29,104.0043
50.41,-69.29,92.51374
50.41,-69.29,91.96326
50.41,-69.29,98.22658
50.41,-69.29,96.67369
50.41,-69.29,98.8272
50.41,-69.29,81.89428
50.41,-69.29,104.94212
50.41,-69.29,84.91628
50.41,-69.29,93.05063
50.41,-69.29,99.25232
50.41,-69.29,93.67454
50.41,-69.29,100.63173
50.41,-69.29,89.78334
50.41,-69.29,98.38558
50.41,-69.29,87.96524
50.41,-69.29,104.81101
50.41,-69.29,82.2949
50.42,-69.29,98.21126
50.42,-69.29,104.41442
50.42,-69.29,97.40082
50.42,-69.29,84.73731
50.42,-69.29,99.66814
50.42,-69.29,90.10219
50.42,-69.29,94.24152
50.42,-69.29,104.95849
50.42,-69.29,92.70594
50.42,-69.29,97.06624
50.42,-69.29,93.53413
50.42,-69.29,97.24797
50.42,-69.29,108.23102
50.42,-69.29,96.09358
50.42,-69.29,94.88114
50.42,-69.29,102.02515
50.42,-69.29,100.28362
50.42,-69.29,104.28718
50.42,-69.29,85.02281
50.42,-69.29,108.66803
50.42,-69.29,86.17372
50.42,-69.29,96.91356
50.42,-69.29,104.01221
50.42,-69.29,97.21699
50.42,-69.29,104.56053
50.42,-69.29,93.60633
50.42,-69.29,101.53039
50.42,-69.29,89.98185
50.42,-69.29,107.79136
50.42,-69.29,85.07343
50.49,-69.12,92.24084
50.49,-69.12,98.36849
50.49,-69.12,92.76042
50.49,-69.12,80.19033
50.49,-69.12,92.1044
50.49,-69.12,84.01637
50.49,-69.12,86.93503
50.49,-69.12,99.12567
50.49,-69.12,86.41195
50.49,-69.12,89.06054
50.49,-69.12,86.55636
50.49,-69.12,91.94001
50.49,-69.12,101.50926
50.49,-69.12,90.063
50.49,-69.12,89.31119
50.49,-69.12,95.4092
50.49,-69.12,94.64697
50.49,-69.12,95.56733
50.49,-69.12,79.77352
50.49,-69.12,102.20324
50.49,-69.12,82.3311
50.49,-69.12,90.70875
50.49,-69.12,96.48725
50.49,-69.12,91.20257
50.49,-69.12,98.76054
50.49,-69.12,87.66611
50.49,-69.12,96.33682
50.49,-69.12,85.58686
50.49,-69.12,102.19032
50.49,-69.12,80.34146
50.49,-69.11,93.62761
50.49,-69.11,98.98046
50.49,-69.11,93.14306
50.49,-69.11,79.64741
50.49,-69.11,94.79062
50.49,-69.11,85.2955
50.49,-69.11,88.18998
50.49,-69.11,99.83148
50.49,-69.11,87.26968
50.49,-69.11,90.41237
50.49,-69.11,87.75451
50.49,-69.11,93.06885
50.49,-69.11,101.5537
50.49,-69.11,90.31661
50.49,-69.11,89.82245
50.49,-69.11,97.11445
50.49,-69.11,94.49056
50.49,-69.11,98.51339
50.49,-69.11,79.9362
50.49,-69.11,102.92369
50.49,-69.11,81.28211
50.49,-69.11,91.60418
50.49,-69.11,96.8751
50.49,-69.11,91.62957
50.49,-69.11,98.83919
50.49,-69.11,88.82567
50.49,-69.11,96.17703
50.49,-69.11,85.69906
50.49,-69.11,103.3534
50.49,-69.11,80.4278
50.49,-69.11,93.62761
50.49,-69.11,98.98046
50.49,-69.11,93.14306
50.49,-69.11,79.64741
50.49,-69.11,94.79062
50.49,-69.11,85.2955
50.49,-69.11,88.18998
50.49,-69.11,99.83148
50.49,-69.11,87.26968
50.49,-69.11,90.41237
50.49,-69.11,87.75451
50.49,-69.11,93.06885
50.49,-69.11,101.5537
50.49,-69.11,90.31661
50.49,-69.11,89.82245
50.49,-69.11,97.11445
50.49,-69.11,94.49056
50.49,-69.11,98.51339
50.49,-69.11,79.9362
50.49,-69.11,102.92369
50.49,-69.11,81.28211
50.49,-69.11,91.60418
50.49,-69.11,96.8751
50.49,-69.11,91.62957
50.49,-69.11,98.83919
50.49,-69.11,88.82567
50.49,-69.11,96.17703
50.49,-69.11,85.69906
50.49,-69.11,103.3534
50.49,-69.11,80.4278
50.49,-69.11,93.57076
50.49,-69.11,99.92539
50.49,-69.11,93.09293
50.49,-69.11,80.15232
50.49,-69.11,94.95093
50.49,-69.11,86.13544
50.49,-69.11,88.37498
50.49,-69.11,100.14379
50.49,-69.11,87.79979
50.49,-69.11,91.17148
50.49,-69.11,88.16244
50.49,-69.11,93.45698
50.49,-69.11,103.03461
50.49,-69.11,90.55888
50.49,-69.11,89.78172
50.49,-69.11,96.77341
50.49,-69.11,95.21558
50.49,-69.11,98.43633
50.49,-69.11,80.02958
50.49,-69.11,102.96586
50.49,-69.11,81.14881
50.49,-69.11,91.52461
50.49,-69.11,98.53675
50.49,-69.11,91.97562
50.49,-69.11,99.78372
50.49,-69.11,89.2593
50.49,-69.11,96.64626
50.49,-69.11,85.94057
50.49,-69.11,103.09445
50.49,-69.11,80.62943
50.39,-69.14,93.85823
50.39,-69.14,99.76537
50.39,-69.14,94.59824
50.39,-69.14,80.96374
50.39,-69.14,93.28729
50.39,-69.14,85.6598
50.39,-69.14,88.61356
50.39,-69.14,101.15169
50.39,-69.14,88.84242
50.39,-69.14,90.72834
50.39,-69.14,87.76898
50.39,-69.14,94.54686
50.39,-69.14,103.21002
50.39,-69.14,91.51189
50.39,-69.14,91.022
50.39,-69.14,97.6083
50.39,-69.14,95.16315
50.39,-69.14,98.27322
50.39,-69.14,80.57393
50.39,-69.14,103.63976
50.39,-69.14,82.65272
50.39,-69.14,92.61207
50.39,-69.14,97.59073
50.39,-69.14,92.55892
50.39,-69.14,99.24976
50.39,-69.14,89.77553
50.39,-69.14,97.85276
50.39,-69.14,86.91083
50.39,-69.14,103.78909
50.39,-69.14,81.77412
50.39,-69.14,94.87911
50.39,-69.14,100.23885
50.39,-69.14,94.51355
50.39,-69.14,80.65647
50.39,-69.14,95.13864
50.39,-69.14,85.65831
50.39,-69.14,89.26849
50.39,-69.14,101.81175
50.39,-69.14,89.6358
50.39,-69.14,91.79598
50.39,-69.14,88.54182
50.39,-69.14,94.51049
50.39,-69.14,104.32615
50.39,-69.14,91.83048
50.39,-69.14,91.55357
50.39,-69.14,98.57741
50.39,-69.14,95.784
50.39,-69.14,99.07043
50.39,-69.14,80.58683
50.39,-69.14,103.73893
50.39,-69.14,82.97686
50.39,-69.14,93.01028
50.39,-69.14,99.0485
50.39,-69.14,93.50705
50.39,-69.14,100.29839
50.39,-69.14,90.19949
50.39,-69.14,98.19424
50.39,-69.14,87.55307
50.39,-69.14,104.42054
50.39,-69.14,81.83949
50.38,-69.14,95.33962
50.38,-69.14,100.42207
50.38,-69.14,94.46011
50.38,-69.14,80.67861
50.38,-69.14,95.8102
50.38,-69.14,86.1625
50.38,-69.14,89.99735
50.38,-69.14,101.56495
50.38,-69.14,90.07112
50.38,-69.14,92.38629
50.38,-69.14,89.68569
50.38,-69.14,94.91894
50.38,-69.14,104.44643
50.38,-69.14,91.72191
50.38,-69.14,91.78271
50.38,-69.14,98.51193
50.38,-69.14,96.12954
50.38,-69.14,99.55261
50.38,-69.14,80.60519
50.38,-69.14,104.79847
50.38,-69.14,83.15168
50.38,-69.14,92.84814
50.38,-69.14,100.08247
50.38,-69.14,93.73626
50.38,-69.14,100.80676
50.38,-69.14,90.5933
50.38,-69.14,98.84493
50.38,-69.14,87.47197
50.38,-69.14,104.48383
50.38,-69.14,82.44597
50.45,-69.09,94.65822
50.45,-69.09,101.21019
50.45,-69.09,94.9239
50.45,-69.09,81.87285
50.45,-69.09,97.07594
50.45,-69.09,86.46384
50.45,-69.09,90.47369
50.45,-69.09,102.39026
50.45,-69.09,88.74162
50.45,-69.09,94.60254
50.45,-69.09,90.95174
50.45,-69.09,93.4608
50.45,-69.09,105.41426
50.45,-69.09,92.47667
50.45,-69.09,90.92162
50.45,-69.09,97.99051
50.45,-69.09,96.88744
50.45,-69.09,100.81514
50.45,-69.09,82.05094
50.45,-69.09,104.4185
50.45,-69.09,82.87896
50.45,-69.09,93.40927
50.45,-69.09,100.45941
50.45,-69.09,94.21131
50.45,-69.09,101.42028
50.45,-69.09,90.55306
50.45,-69.09,97.77063
50.45,-69.09,87.25067
50.45,-69.09,105.78905
50.45,-69.09,82.31926
50.44,-69.09,94.94438
50.44,-69.09,101.32941
50.44,-69.09,95.45307
50.44,-69.09,83.57746
50.44,-69.09,98.20109
50.44,-69.09,87.3123
50.44,-69.09,91.82218
50.44,-69.09,103.30452
50.44,-69.09,90.71434
50.44,-69.09,95.55495
50.44,-69.09,90.78631
50.44,-69.09,94.47554
50.44,-69.09,106.58756
50.44,-69.09,93.92301
50.44,-69.09,90.95537
50.44,-69.09,98.50252
50.44,-69.09,97.55944
50.44,-69.09,102.08662
50.44,-69.09,83.63603
50.44,-69.09,107.14856
50.44,-69.09,84.48767
50.44,-69.09,94.00175
50.44,-69.09,102.18228
50.44,-69.09,95.56339
50.44,-69.09,101.89817
50.44,-69.09,93.15693
50.44,-69.09,99.37003
50.44,-69.09,87.58326
50.44,-69.09,106.05632
50.44,-69.09,83.75244
50.44,-69.08,94.52513
50.44,-69.08,101.48853
50.44,-69.08,95.2017
50.44,-69.08,81.49138
50.44,-69.08,97.7032
50.44,-69.08,86.95714
50.44,-69.08,90.60345
50.44,-69.08,102.30519
50.44,-69.08,89.17413
50.44,-69.08,95.79343
50.44,-69.08,90.39712
50.44,-69.08,93.16119
50.44,-69.08,105.82008
50.44,-69.08,92.84208
50.44,-69.08,90.59205
50.44,-69.08,98.05801
50.44,-69.08,96.87537
50.44,-69.08,100.97476
50.44,-69.08,82.66721
50.44,-69.08,105.18352
50.44,-69.08,83.37252
50.44,-69.08,93.5825
50.44,-69.08,101.37636
50.44,-69.08,94.70719
50.44,-69.08,101.85311
50.44,-69.08,90.81232
50.44,-69.08,98.89635
50.44,-69.08,86.81712
50.44,-69.08,106.144
50.44,-69.08,82.74831
50.46,-68.71,91.41318
50.46,-68.71,97.21086
50.46,-68.71,91.63511
50.46,-68.71,79.91692
50.46,-68.71,92.83983
50.46,-68.71,82.99121
50.46,-68.71,87.47532
50.46,-68.71,100.29869
50.46,-68.71,87.3903
50.46,-68.71,91.13537
50.46,-68.71,85.57039
50.46,-68.71,92.65219
50.46,-68.71,101.2463
50.46,-68.71,89.60839
50.46,-68.71,88.51239
50.46,-68.71,95.05246
50.46,-68.71,93.87093
50.46,-68.71,98.09711
50.46,-68.71,79.64039
50.46,-68.71,102.51266
50.46,-68.71,81.11686
50.46,-68.71,88.4563
50.46,-68.71,98.11726
50.46,-68.71,92.90194
50.46,-68.71,97.30661
50.46,-68.71,87.73896
50.46,-68.71,96.39652
50.46,-68.71,84.69599
50.46,-68.71,102.50187
50.46,-68.71,80.79579
50.46,-68.71,91.83181
50.46,-68.71,97.4596
50.46,-68.71,91.92097
50.46,-68.71,79.89068
50.46,-68.71,93.86444
50.46,-68.71,83.00518
50.46,-68.71,87.74794
50.46,-68.71,100.34114
50.46,-68.71,87.80725
50.46,-68.71,91.31325
50.46,-68.71,86.28339
50.46,-68.71,92.34666
50.46,-68.71,101.56328
50.46,-68.71,90.77802
50.46,-68.71,88.35981
50.46,-68.71,95.07068
50.46,-68.71,94.23704
50.46,-68.71,98.46027
50.46,-68.71,80.14647
50.46,-68.71,102.53007
50.46,-68.71,81.5613
50.46,-68.71,89.28725
50.46,-68.71,98.24463
50.46,-68.71,92.85238
50.46,-68.71,97.6814
50.46,-68.71,87.78107
50.46,-68.71,96.29173
50.46,-68.71,84.6221
50.46,-68.71,102.43766
50.46,-68.71,80.92651
50.46,-68.71,91.83181
50.46,-68.71,97.4596
50.46,-68.71,91.92097
50.46,-68.71,79.89068
50.46,-68.71,93.86444
50.46,-68.71,83.00518
50.46,-68.71,87.74794
50.46,-68.71,100.34114
50.46,-68.71,87.80725
50.46,-68.71,91.31325
50.46,-68.71,86.28339
50.46,-68.71,92.34666
50.46,-68.71,101.56328
50.46,-68.71,90.77802
50.46,-68.71,88.35981
50.46,-68.71,95.07068
50.46,-68.71,94.23704
50.46,-68.71,98.46027
50.46,-68.71,80.14647
50.46,-68.71,102.53007
50.46,-68.71,81.5613
50.46,-68.71,89.28725
50.46,-68.71,98.24463
50.46,-68.71,92.85238
50.46,-68.71,97.6814
50.46,-68.71,87.78107
50.46,-68.71,96.29173
50.46,-68.71,84.6221
50.46,-68.71,102.43766
50.46,-68.71,80.92651
50.48,-68.65,88.79922
50.48,-68.65,91.14984
50.48,-68.65,87.16373
50.48,-68.65,77.28119
50.48,-68.65,88.41246
50.48,-68.65,79.2779
50.48,-68.65,81.98673
50.48,-68.65,94.77187
50.48,-68.65,82.72454
50.48,-68.65,85.30532
50.48,-68.65,81.02601
50.48,-68.65,88.70972
50.48,-68.65,95.73168
50.48,-68.65,85.96147
50.48,-68.65,85.47251
50.48,-68.65,91.35605
50.48,-68.65,90.82151
50.48,-68.65,92.09778
50.48,-68.65,74.27707
50.48,-68.65,98.70078
50.48,-68.65,78.5342
50.48,-68.65,85.33215
50.48,-68.65,91.9191
50.48,-68.65,88.53683
50.48,-68.65,95.42998
50.48,-68.65,82.61125
50.48,-68.65,91.05619
50.48,-68.65,81.25471
50.48,-68.65,98.23677
50.48,-68.65,76.81926
50.46,-68.82,93.93823
50.46,-68.82,101.91779
50.46,-68.82,95.81417
50.46,-68.82,83.77905
50.46,-68.82,95.86592
50.46,-68.82,86.64635
50.46,-68.82,92.33399
50.46,-68.82,103.81578
50.46,-68.82,90.71565
50.46,-68.82,95.11695
50.46,-68.82,90.11525
50.46,-68.82,93.97495
50.46,-68.82,106.32353
50.46,-68.82,93.73846
50.46,-68.82,91.04472
50.46,-68.82,97.37514
50.46,-68.82,98.20748
50.46,-68.82,101.6766
50.46,-68.82,83.96864
50.46,-68.82,104.91134
50.46,-68.82,83.05198
50.46,-68.82,92.94789
50.46,-68.82,101.46974
50.46,-68.82,95.49991
50.46,-68.82,100.06165
50.46,-68.82,92.65972
50.46,-68.82,99.1991
50.46,-68.82,87.27049
50.46,-68.82,105.09515
50.46,-68.82,83.37307
50.45,-68.82,94.01771
50.45,-68.82,101.76101
50.45,-68.82,96.01365
50.45,-68.82,83.78702
50.45,-68.82,96.03858
50.45,-68.82,86.38415
50.45,-68.82,91.87783
50.45,-68.82,102.58563
50.45,-68.82,90.53563
50.45,-68.82,94.64663
50.45,-68.82,90.13874
50.45,-68.82,93.45694
50.45,-68.82,106.13118
50.45,-68.82,93.85482
50.45,-68.82,91.17494
50.45,-68.82,97.47395
50.45,-68.82,98.59591
50.45,-68.82,101.53087
50.45,-68.82,84.01817
50.45,-68.82,104.67282
50.45,-68.82,83.42823
50.45,-68.82,92.63357
50.45,-68.82,101.26961
50.45,-68.82,95.27787
50.45,-68.82,100.03334
50.45,-68.82,91.8892
50.45,-68.82,99.03299
50.45,-68.82,87.07664
50.45,-68.82,105.04572
50.45,-68.82,83.16328
50.43,-68.83,94.86219
50.43,-68.83,102.61028
50.43,-68.83,96.13439
50.43,-68.83,83.96411
50.43,-68.83,96.77964
50.43,-68.83,87.14891
50.43,-68.83,92.84144
50.43,-68.83,105.15922
50.43,-68.83,91.15282
50.43,-68.83,95.05888
50.43,-68.83,91.20826
50.43,-68.83,94.71749
50.43,-68.83,108.48162
50.43,-68.83,93.94774
50.43,-68.83,93.59711
50.43,-68.83,97.80495
50.43,-68.83,98.3928
50.43,-68.83,102.30279
50.43,-68.83,84.05921
50.43,-68.83,106.33822
50.43,-68.83,83.63771
50.43,-68.83,93.35354
50.43,-68.83,102.00075
50.43,-68.83,96.01656
50.43,-68.83,101.30013
50.43,-68.83,93.76578
50.43,-68.83,99.7144
50.43,-68.83,88.38337
50.43,-68.83,106.18579
50.43,-68.83,84.02812
50.43,-68.83,94.86219
50.43,-68.83,102.61028
50.43,-68.83,96.13439
50.43,-68.83,83.96411
50.43,-68.83,96.77964
50.43,-68.83,87.14891
50.43,-68.83,92.84144
50.43,-68.83,105.15922
50.43,-68.83,91.15282
50.43,-68.83,95.05888
50.43,-68.83,91.20826
50.43,-68.83,94.71749
50.43,-68.83,108.48162
50.43,-68.83,93.94774
50.43,-68.83,93.59711
50.43,-68.83,97.80495
50.43,-68.83,98.3928
50.43,-68.83,102.30279
50.43,-68.83,84.05921
50.43,-68.83,106.33822
50.43,-68.83,83.63771
50.43,-68.83,93.35354
50.43,-68.83,102.00075
50.43,-68.83,96.01656
50.43,-68.83,101.30013
50.43,-68.83,93.76578
50.43,-68.83,99.7144
50.43,-68.83,88.38337
50.43,-68.83,106.18579
50.43,-68.83,84.02812
50.36,-69.52,97.71795
50.36,-69.52,103.74255
50.36,-69.52,98.92375
50.36,-69.52,84.77845
50.36,-69.52,101.05169
50.36,-69.52,90.51029
50.36,-69.52,94.51274
50.36,-69.52,106.03189
50.36,-69.52,92.60831
50.36,-69.52,98.79681
50.36,-69.52,93.85927
50.36,-69.52,97.27935
50.36,-69.52,109.29211
50.36,-69.52,95.68863
50.36,-69.52,93.00012
50.36,-69.52,101.55659
50.36,-69.52,98.81261
50.36,-69.52,104.07754
50.36,-69.52,85.22838
50.36,-69.52,109.38253
50.36,-69.52,86.78897
50.36,-69.52,97.00871
50.36,-69.52,104.53659
50.36,-69.52,97.75038
50.36,-69.52,105.43611
50.36,-69.52,94.7598
50.36,-69.52,102.31082
50.36,-69.52,90.54501
50.36,-69.52,109.6986
50.36,-69.52,85.34045
50.36,-69.52,97.71795
50.36,-69.52,103.74255
50.36,-69.52,98.92375
50.36,-69.52,84.77845
50.36,-69.52,101.05169
50.36,-69.52,90.51029
50.36,-69.52,94.51274
50.36,-69.52,106.03189
50.36,-69.52,92.60831
50.36,-69.52,98.79681
50.36,-69.52,93.85927
50.36,-69.52,97.27935
50.36,-69.52,109.29211
50.36,-69.52,95.68863
50.36,-69.52,93.00012
50.36,-69.52,101.55659
50.36,-69.52,98.81261
50.36,-69.52,104.07754
50.36,-69.52,85.22838
50.36,-69.52,109.38253
50.36,-69.52,86.78897
50.36,-69.52,97.00871
50.36,-69.52,104.53659
50.36,-69.52,97.75038
50.36,-69.52,105.43611
50.36,-69.52,94.7598
50.36,-69.52,102.31082
50.36,-69.52,90.54501
50.36,-69.52,109.6986
50.36,-69.52,85.34045
50.36,-69.51,98.71549
50.36,-69.51,104.67136
50.36,-69.51,99.38653
50.36,-69.51,87.26271
50.36,-69.51,101.87958
50.36,-69.51,90.96219
50.36,-69.51,95.17743
50.36,-69.51,106.96476
50.36,-69.51,94.92309
50.36,-69.51,100.0369
50.36,-69.51,94.62691
50.36,-69.51,97.7131
50.36,-69.51,109.52871
50.36,-69.51,97.95868
50.36,-69.51,93.94777
50.36,-69.51,103.51463
50.36,-69.51,100.86456
50.36,-69.51,106.5746
50.36,-69.51,87.15513
50.36,-69.51,111.14607
50.36,-69.51,87.8271
50.36,-69.51,97.98902
50.36,-69.51,105.92628
50.36,-69.51,100.43688
50.36,-69.51,105.15836
50.36,-69.51,96.10991
50.36,-69.51,104.02927
50.36,-69.51,90.84497
50.36,-69.51,109.56025
50.36,-69.51,85.97604
50.34,-69.51,97.71512
50.34,-69.51,103.14236
50.34,-69.51,97.5767
50.34,-69.51,84.3977
50.34,-69.51,99.43297
50.34,-69.51,89.29218
50.34,-69.51,93.27693
50.34,-69.51,104.22193
50.34,-69.51,92.42312
50.34,-69.51,96.29922
50.34,-69.51,93.87812
50.34,-69.51,96.48267
50.34,-69.51,108.34493
50.34,-69.51,94.98092
50.34,-69.51,93.36038
50.34,-69.51,101.06814
50.34,-69.51,98.53208
50.34,-69.51,103.29921
50.34,-69.51,84.15343
50.34,-69.51,107.58612
50.34,-69.51,85.14793
50.34,-69.51,95.62899
50.34,-69.51,103.69662
50.34,-69.51,95.98798
50.34,-69.51,104.85386
50.34,-69.51,92.45806
50.34,-69.51,100.89887
50.34,-69.51,89.35634
50.34,-69.51,107.65813
50.34,-69.51,83.79973
50.34,-69.52,97.27768
50.34,-69.52,103.19721
50.34,-69.52,97.58032
50.34,-69.52,83.9492
50.34,-69.52,98.77871
50.34,-69.52,88.99181
50.34,-69.52,92.45015
50.34,-69.52,104.00611
50.34,-69.52,91.82105
50.34,-69.52,96.27884
50.34,-69.52,93.36294
50.34,-69.52,96.10829
50.34,-69.52,108.02391
50.34,-69.52,94.74482
50.34,-69.52,93.39308
50.34,-69.52,100.70069
50.34,-69.52,97.64292
50.34,-69.52,102.18477
50.34,-69.52,83.32067
50.34,-69.52,107.16805
50.34,-69.52,84.09059
50.34,-69.52,95.19946
50.34,-69.52,102.88471
50.34,-69.52,95.68242
50.34,-69.52,103.39309
50.34,-69.52,92.47627
50.34,-69.52,100.99902
50.34,-69.52,89.09168
50.34,-69.52,107.32072
50.34,-69.52,83.47033
50.3,-69.6,94.21358
50.3,-69.6,100.62215
50.3,-69.6,94.84527
50.3,-69.6,81.41066
50.3,-69.6,95.95184
50.3,-69.6,86.62966
50.3,-69.6,91.30367
50.3,-69.6,101.3776
50.3,-69.6,89.25442
50.3,-69.6,93.54368
50.3,-69.6,89.48089
50.3,-69.6,93.84693
50.3,-69.6,104.06912
50.3,-69.6,91.72366
50.3,-69.6,89.54461
50.3,-69.6,97.21355
50.3,-69.6,94.87215
50.3,-69.6,100.34269
50.3,-69.6,81.78912
50.3,-69.6,105.10809
50.3,-69.6,83.14483
50.3,-69.6,93.37769
50.3,-69.6,99.44601
50.3,-69.6,95.04007
50.3,-69.6,100.90124
50.3,-69.6,90.48477
50.3,-69.6,97.22881
50.3,-69.6,86.24804
50.3,-69.6,104.66647
50.3,-69.6,82.05483
50.3,-69.6,94.21358
50.3,-69.6,100.62215
50.3,-69.6,94.84527
50.3,-69.6,81.41066
50.3,-69.6,95.95184
50.3,-69.6,86.62966
50.3,-69.6,91.30367
50.3,-69.6,101.3776
50.3,-69.6,89.25442
50.3,-69.6,93.54368
50.3,-69.6,89.48089
50.3,-69.6,93.84693
50.3,-69.6,104.06912
50.3,-69.6,91.72366
50.3,-69.6,89.54461
50.3,-69.6,97.21355
50.3,-69.6,94.87215
50.3,-69.6,100.34269
50.3,-69.6,81.78912
50.3,-69.6,105.10809
50.3,-69.6,83.14483
50.3,-69.6,93.37769
50.3,-69.6,99.44601
50.3,-69.6,95.04007
50.3,-69.6,100.90124
50.3,-69.6,90.48477
50.3,-69.6,97.22881
50.3,-69.6,86.24804
50.3,-69.6,104.66647
50.3,-69.6,82.05483
50.37,-69.46,96.545
50.37,-69.46,102.45397
50.37,-69.46,97.04058
50.37,-69.46,82.88032
50.37,-69.46,97.98663
50.37,-69.46,88.25802
50.37,-69.46,91.23162
50.37,-69.46,102.8398
50.37,-69.46,91.44115
50.37,-69.46,94.06411
50.37,-69.46,92.49293
50.37,-69.46,95.60593
50.37,-69.46,106.19937
50.37,-69.46,94.26866
50.37,-69.46,92.67514
50.37,-69.46,100.20003
50.37,-69.46,97.0498
50.37,-69.46,102.14164
50.37,-69.46,82.84933
50.37,-69.46,106.34741
50.37,-69.46,83.56031
50.37,-69.46,94.56274
50.37,-69.46,101.68672
50.37,-69.46,95.16861
50.37,-69.46,102.52335
50.37,-69.46,91.37505
50.37,-69.46,100.31237
50.37,-69.46,88.09735
50.37,-69.46,106.20086
50.37,-69.46,83.24229
50.36,-69.46,96.50354
50.36,-69.46,102.02229
50.36,-69.46,95.85508
50.36,-69.46,82.41433
50.36,-69.46,96.15247
50.36,-69.46,87.88603
50.36,-69.46,90.73811
50.36,-69.46,101.87744
50.36,-69.46,90.91669
50.36,-69.46,92.52672
50.36,-69.46,91.36994
50.36,-69.46,95.34036
50.36,-69.46,104.95719
50.36,-69.46,93.18362
50.36,-69.46,92.31454
50.36,-69.46,99.45318
50.36,-69.46,96.88585
50.36,-69.46,101.50393
50.36,-69.46,82.31005
50.36,-69.46,105.98271
50.36,-69.46,83.02932
50.36,-69.46,94.43608
50.36,-69.46,101.62086
50.36,-69.46,94.52885
50.36,-69.46,102.35457
50.36,-69.46,90.99129
50.36,-69.46,99.35847
50.36,-69.46,87.87565
50.36,-69.46,106.22254
50.36,-69.46,82.89893
50.36,-69.46,97.14318
50.36,-69.46,102.88036
50.36,-69.46,97.29933
50.36,-69.46,84.23256
50.36,-69.46,97.99544
50.36,-69.46,88.73279
50.36,-69.46,93.61285
50.36,-69.46,103.70453
50.36,-69.46,91.79086
50.36,-69.46,95.90663
50.36,-69.46,92.81625
50.36,-69.46,95.74598
50.36,-69.46,107.68388
50.36,-69.46,94.52536
50.36,-69.46,93.01396
50.36,-69.46,100.54334
50.36,-69.46,98.319
50.36,-69.46,102.30434
50.36,-69.46,83.92183
50.36,-69.46,107.55548
50.36,-69.46,85.65289
50.36,-69.46,95.47573
50.36,-69.46,103.18533
50.36,-69.46,96.37368
50.36,-69.46,104.09421
50.36,-69.46,92.27045
50.36,-69.46,100.16986
50.36,-69.46,89.62138
50.36,-69.46,108.07309
50.36,-69.46,83.747
50.26,-69.39,96.73628
50.26,-69.39,101.65915
50.26,-69.39,95.80969
50.26,-69.39,82.23506
50.26,-69.39,96.65631
50.26,-69.39,86.5784
50.26,-69.39,90.85574
50.26,-69.39,102.81052
50.26,-69.39,90.56468
50.26,-69.39,92.96034
50.26,-69.39,91.07829
50.26,-69.39,95.55258
50.26,-69.39,105.96519
50.26,-69.39,92.89353
50.26,-69.39,92.69809
50.26,-69.39,98.74443
50.26,-69.39,96.59891
50.26,-69.39,101.25051
50.26,-69.39,82.02734
50.26,-69.39,106.57373
50.26,-69.39,83.70435
50.26,-69.39,94.09627
50.26,-69.39,100.87395
50.26,-69.39,93.9511
50.26,-69.39,101.78803
50.26,-69.39,91.15078
50.26,-69.39,99.92325
50.26,-69.39,88.50348
50.26,-69.39,106.67718
50.26,-69.39,82.63665
50.26,-69.39,95.50219
50.26,-69.39,100.89857
50.26,-69.39,95.47206
50.26,-69.39,82.03857
50.26,-69.39,96.24917
50.26,-69.39,86.2617
50.26,-69.39,90.51248
50.26,-69.39,102.44478
50.26,-69.39,90.10934
50.26,-69.39,91.89567
50.26,-69.39,90.25439
50.26,-69.39,94.99526
50.26,-69.39,104.69431
50.26,-69.39,92.52122
50.26,-69.39,91.75398
50.26,-69.39,98.52853
50.26,-69.39,96.27047
50.26,-69.39,100.44337
50.26,-69.39,81.1068
50.26,-69.39,106.05085
50.26,-69.39,83.46411
50.26,-69.39,93.71539
50.26,-69.39,100.37739
50.26,-69.39,93.65423
50.26,-69.39,101.54822
50.26,-69.39,89.74453
50.26,-69.39,98.91123
50.26,-69.39,88.10086
50.26,-69.39,105.70814
50.26,-69.39,82.16108
