Latitude,Longitude,DC
50.32,-74.59,87.82672
50.32,-74.59,86.09214
50.32,-74.59,94.60986
50.32,-74.59,88.78681
50.32,-74.59,82.63359
50.32,-74.59,83.68818
50.32,-74.59,87.42905
50.32,-74.59,80.02178
50.32,-74.6,76.34228
50.32,-74.6,85.05299
50.32,-74.6,93.45771
50.32,-74.6,83.42539
50.32,-74.6,77.92192
50.32,-74.6,86.97044
50.32,-74.6,86.92182
50.32,-74.6,85.92103
50.32,-74.6,91.48146
50.32,-74.6,87.69247
50.32,-74.6,86.58596
50.32,-74.6,84.58671
50.32,-74.6,76.36343
50.32,-74.6,86.7736
50.32,-74.6,99.11629
50.32,-74.6,80.92226
50.32,-74.6,81.91848
50.32,-74.6,88.25615
50.32,-74.6,90.69549
50.32,-74.6,95.18983
50.32,-74.6,92.55849
50.32,-74.6,74.27804
50.32,-74.6,87.38705
50.32,-74.6,85.42265
50.32,-74.6,94.59885
50.32,-74.6,88.33112
50.32,-74.6,82.54749
50.32,-74.6,82.94154
50.32,-74.6,87.03827
50.32,-74.6,79.59769
50.31,-74.6,76.59761
50.31,-74.6,84.95949
50.31,-74.6,93.37996
50.31,-74.6,83.44971
50.31,-74.6,78.07414
50.31,-74.6,86.79258
50.31,-74.6,86.71553
50.31,-74.6,85.96242
50.31,-74.6,91.5976
50.31,-74.6,87.54703
50.31,-74.6,86.5536
50.31,-74.6,84.52331
50.31,-74.6,76.22947
50.31,-74.6,86.59685
50.31,-74.6,98.99672
50.31,-74.6,80.83975
50.31,-74.6,81.7855
50.31,-74.6,88.0574
50.31,-74.6,90.54659
50.31,-74.6,95.00776
50.31,-74.6,92.43707
50.31,-74.6,74.11949
50.31,-74.6,87.28661
50.31,-74.6,85.24941
50.31,-74.6,94.46759
50.31,-74.6,88.23297
50.31,-74.6,82.47962
50.31,-74.6,82.83869
50.31,-74.6,86.92989
50.31,-74.6,79.78833
50.31,-74.61,76.17365
50.31,-74.61,85.01999
50.31,-74.61,94.41921
50.31,-74.61,83.90621
50.31,-74.61,77.33556
